date,sewage_volume
2020-04-24,323209.0
2020-04-23,336217.0
2020-04-22,345481.0
2020-04-21,385982.0
2020-04-20,468439.0
2020-04-19,371434.0
2020-04-18,404273.0
2020-04-17,351962.0
2020-04-16,298839.0
2020-04-15,299441.0
2020-04-14,298489.0
2020-04-13,331934.0
2020-04-12,371994.0
2020-04-11,297792.0
2020-04-10,290307.0
2020-04-09,295598.0
2020-04-08,302452.0
2020-04-07,301329.0
2020-04-06,306410.0
2020-04-05,308708.0
2020-04-04,310753.0
2020-04-03,307846.0
2020-04-02,306586.0
2020-04-01,320814.0
2020-03-31,308819.0
2020-03-30,319015.0
2020-03-29,321980.0
2020-03-28,339679.0
2020-03-27,385102.0
2020-03-26,297900.0
2020-03-25,292729.0
2020-03-24,293851.0
2020-03-23,295453.0
2020-03-22,304214.0
2020-03-21,308707.0
2020-03-20,301511.0
2020-03-19,301476.0
2020-03-18,306634.0
2020-03-17,307505.0
2020-03-16,314578.0
2020-03-15,322351.0
2020-03-14,328819.0
2020-03-13,328608.0
2020-03-12,341923.0
2020-03-11,374721.0
2020-03-10,440689.0
2020-03-09,315585.0
2020-03-08,350764.0
2020-03-07,326679.0
2020-03-06,316020.0
2020-03-05,312005.0
2020-03-04,319837.0
2020-03-03,320928.0
2020-03-02,339859.0
2020-03-01,347826.0
2020-02-29,361266.0
2020-02-28,372385.0
2020-02-27,457133.0
2020-02-26,423669.0
2020-02-25,394208.0
2020-02-24,313312.0
2020-02-23,316929.0
2020-02-22,363980.0
2020-02-21,320957.0
2020-02-20,318718.0
2020-02-19,314466.0
2020-02-18,315912.0
2020-02-17,327438.0
2020-02-16,391712.0
2020-02-15,349350.0
2020-02-14,364522.0
2020-02-13,401951.0
2020-02-12,355704.0
2020-02-11,314923.0
2020-02-10,309561.0
2020-02-09,320352.0
2020-02-08,311523.0
2020-02-07,320120.0
2020-02-06,312620.0
2020-02-05,315636.0
2020-02-04,323358.0
2020-02-03,336256.0
2020-02-02,342684.0
2020-02-01,351212.0
2020-01-31,369172.0
2020-01-30,384190.0
2020-01-29,397477.0
2020-01-28,400268.0
2020-01-27,395642.0
2020-01-26,290600.0
2020-01-25,313062.0
2020-01-24,331074.0
2020-01-23,353675.0
2020-01-22,309404.0
2020-01-21,305132.0
2020-01-20,303572.0
2020-01-19,307107.0
2020-01-18,326462.0
2020-01-17,298653.0
2020-01-16,298366.0
2020-01-15,307143.0
2020-01-14,295727.0
2020-01-13,303721.0
2020-01-12,321826.0
2020-01-11,322580.0
2020-01-10,327234.0
2020-01-09,350644.0
2020-01-08,421677.0
2020-01-07,410779.0
2020-01-06,331302.0
2020-01-05,281497.0
2020-01-04,308747.0
2020-01-03,288039.0
2020-01-02,296944.0
2020-01-01,284464.0
2019-12-31,294050.0
2019-12-30,344336.0
2019-12-29,278067.0
2019-12-28,292105.0
2019-12-27,294287.0
2019-12-26,294880.0
2019-12-25,288188.0
2019-12-24,285811.0
2019-12-23,297173.0
2019-12-22,297578.0
2019-12-21,305833.0
2019-12-20,295599.0
2019-12-19,298050.0
2019-12-18,300235.0
2019-12-17,289173.0
2019-12-16,302507.0
2019-12-15,308251.0
2019-12-14,312468.0
2019-12-13,301500.0
2019-12-12,300710.0
2019-12-11,311198.0
2019-12-10,304301.0
2019-12-09,306789.0
2019-12-08,314799.0
2019-12-07,315260.0
2019-12-06,306549.0
2019-12-05,316556.0
2019-12-04,320971.0
2019-12-03,327428.0
2019-12-02,385106.0
2019-12-01,330865.0
2019-11-30,307091.0
2019-11-29,302293.0
2019-11-28,301826.0
2019-11-27,297283.0
2019-11-26,294780.0
2019-11-25,308265.0
2019-11-24,307747.0
2019-11-23,318344.0
2019-11-22,311567.0
2019-11-21,310152.0
2019-11-20,311447.0
2019-11-19,313348.0
2019-11-18,415457.0
2019-11-17,305902.0
2019-11-16,309098.0
2019-11-15,305203.0
2019-11-14,307997.0
2019-11-13,304598.0
2019-11-12,308673.0
2019-11-11,348602.0
2019-11-10,314651.0
2019-11-09,319744.0
2019-11-08,310714.0
2019-11-07,318080.0
2019-11-06,329417.0
2019-11-05,323428.0
2019-11-04,323605.0
2019-11-03,336343.0
2019-11-02,323878.0
2019-11-01,321904.0
2019-10-31,320821.0
2019-10-30,324261.0
2019-10-29,320659.0
2019-10-28,338667.0
2019-10-27,335038.0
2019-10-26,338823.0
2019-10-25,341143.0
2019-10-24,342541.0
2019-10-23,339694.0
2019-10-22,347209.0
2019-10-21,358302.0
2019-10-20,378923.0
2019-10-19,392590.0
2019-10-18,422182.0
2019-10-17,339914.0
2019-10-16,338508.0
2019-10-15,336978.0
2019-10-14,351868.0
2019-10-13,358724.0
2019-10-12,362913.0
2019-10-11,362470.0
2019-10-10,368096.0
2019-10-09,390422.0
2019-10-08,399052.0
2019-10-07,418006.0
2019-10-06,438641.0
2019-10-05,484069.0
2019-10-04,499659.0
2019-10-03,506155.0
2019-10-02,470749.0
2019-10-01,458334.0
2019-09-30,453143.0
2019-09-29,472707.0
2019-09-28,486471.0
2019-09-27,389926.0
2019-09-26,415110.0
2019-09-25,437852.0
2019-09-24,481491.0
2019-09-23,480375.0
2019-09-22,500010.0
2019-09-21,435181.0
2019-09-20,325022.0
2019-09-19,336542.0
2019-09-18,326695.0
2019-09-17,326956.0
2019-09-16,364116.0
2019-09-15,355732.0
2019-09-14,345054.0
2019-09-13,348076.0
2019-09-12,418067.0
2019-09-11,443568.0
2019-09-10,375483.0
2019-09-09,403788.0
2019-09-08,407168.0
2019-09-07,461047.0
2019-09-06,392735.0
2019-09-05,415438.0
2019-09-04,394070.0
2019-09-03,393693.0
2019-09-02,399345.0
2019-09-01,344867.0
2019-08-31,349481.0
2019-08-30,360995.0
2019-08-29,369965.0
2019-08-28,373192.0
2019-08-27,411822.0
2019-08-26,370476.0
2019-08-25,374925.0
2019-08-24,426741.0
2019-08-23,432465.0
2019-08-22,453732.0
2019-08-21,343725.0
2019-08-20,332068.0
2019-08-19,339838.0
2019-08-18,363335.0
2019-08-17,356409.0
2019-08-16,377506.0
2019-08-15,411397.0
2019-08-14,363759.0
2019-08-13,357351.0
2019-08-12,373638.0
2019-08-11,361432.0
2019-08-10,391834.0
2019-08-09,411317.0
2019-08-08,423820.0
2019-08-07,437722.0
2019-08-06,378532.0
2019-08-05,342092.0
2019-08-04,343184.0
2019-08-03,339564.0
2019-08-02,358915.0
2019-08-01,359143.0
2019-07-31,415501.0
2019-07-30,384662.0
2019-07-29,410459.0
2019-07-28,417586.0
2019-07-27,428145.0
2019-07-26,422711.0
2019-07-25,420982.0
2019-07-24,459449.0
2019-07-23,448118.0
2019-07-22,451165.0
2019-07-21,495017.0
2019-07-20,466928.0
2019-07-19,420013.0
2019-07-18,432541.0
2019-07-17,333350.0
2019-07-16,335173.0
2019-07-15,342608.0
2019-07-14,365984.0
2019-07-13,372961.0
2019-07-12,409901.0
2019-07-11,486941.0
2019-07-10,384897.0
2019-07-09,320989.0
2019-07-08,333875.0
2019-07-07,341720.0
2019-07-06,360512.0
2019-07-05,368285.0
2019-07-04,386388.0
2019-07-03,403694.0
2019-07-02,449189.0
2019-07-01,460650.0
2019-06-30,477590.0
2019-06-29,445071.0
2019-06-28,497494.0
2019-06-27,515968.0
2019-06-26,403208.0
2019-06-25,294760.0
2019-06-24,290644.0
2019-06-23,296703.0
2019-06-22,300113.0
2019-06-21,299507.0
2019-06-20,305872.0
2019-06-19,304778.0
2019-06-18,300378.0
2019-06-17,312494.0
2019-06-16,334383.0
2019-06-15,360197.0
2019-06-14,344578.0
2019-06-13,309701.0
2019-06-12,309044.0
2019-06-11,309373.0
2019-06-10,321467.0
2019-06-09,336986.0
2019-06-08,392297.0
2019-06-07,464155.0
2019-06-06,319758.0
2019-06-05,304276.0
2019-06-04,307232.0
2019-06-03,301322.0
2019-06-02,309019.0
2019-06-01,315346.0
2019-05-31,316566.0
2019-05-30,324518.0
2019-05-29,351064.0
2019-05-28,434213.0
2019-05-27,357107.0
2019-05-26,319094.0
2019-05-25,305334.0
2019-05-24,307952.0
2019-05-23,311686.0
2019-05-22,301699.0
2019-05-21,315123.0
2019-05-20,408103.0
2019-05-19,365144.0
2019-05-18,340240.0
2019-05-17,297952.0
2019-05-16,299001.0
2019-05-15,299943.0
2019-05-14,295863.0
2019-05-13,296708.0
2019-05-12,295691.0
2019-05-11,301152.0
2019-05-10,293163.0
2019-05-09,292998.0
2019-05-08,290859.0
2019-05-07,299335.0
2019-05-06,307249.0
2019-05-05,297011.0
2019-05-04,307670.0
2019-05-03,316843.0
2019-05-02,330264.0
2019-05-01,349184.0
2019-04-30,380472.0
2019-04-29,336966.0
2019-04-28,302100.0
2019-04-27,329537.0
2019-04-26,341892.0
2019-04-25,321179.0
2019-04-24,397960.0
2019-04-23,302855.0
2019-04-22,297401.0
2019-04-21,304343.0
2019-04-20,305550.0
2019-04-19,295917.0
2019-04-18,300333.0
2019-04-17,295060.0
2019-04-16,307643.0
2019-04-15,302434.0
2019-04-14,303614.0
2019-04-13,305735.0
2019-04-12,316751.0
2019-04-11,309890.0
2019-04-10,385401.0
2019-04-09,295038.0
2019-04-08,306488.0
2019-04-07,311065.0
2019-04-06,301213.0
2019-04-05,297231.0
2019-04-04,299166.0
2019-04-03,297651.0
2019-04-02,294889.0
2019-04-01,294932.0
2019-03-31,305071.0
2019-03-30,314148.0
2019-03-29,300488.0
2019-03-28,301195.0
2019-03-27,303131.0
2019-03-26,303876.0
2019-03-25,335876.0
2019-03-24,321307.0
2019-03-23,334581.0
2019-03-22,392152.0
2019-03-21,427762.0
2019-03-20,299249.0
2019-03-19,300548.0
2019-03-18,289001.0
2019-03-17,304398.0
2019-03-16,320075.0
2019-03-15,313544.0
2019-03-14,294314.0
2019-03-13,299933.0
2019-03-12,310465.0
2019-03-11,370384.0
2019-03-10,380001.0
2019-03-09,290016.0
2019-03-08,289537.0
2019-03-07,273359.0
2019-03-06,290964.0
2019-03-05,279443.0
2019-03-04,298531.0
2019-03-03,298271.0
2019-03-02,289974.0
2019-03-01,289418.0
2019-02-28,291665.0
2019-02-27,284877.0
2019-02-26,288944.0
2019-02-25,293540.0
2019-02-24,303287.0
2019-02-23,306057.0
2019-02-22,300428.0
2019-02-21,303630.0
2019-02-20,342516.0
2019-02-19,372004.0
2019-02-18,284419.0
2019-02-17,294284.0
2019-02-16,289454.0
2019-02-15,280785.0
2019-02-14,280624.0
2019-02-13,280691.0
2019-02-12,277333.0
2019-02-11,281284.0
2019-02-10,288589.0
2019-02-09,289388.0
2019-02-08,282366.0
2019-02-07,296653.0
2019-02-06,294828.0
2019-02-05,287855.0
2019-02-04,356353.0
2019-02-03,354331.0
2019-02-02,308535.0
2019-02-01,314308.0
2019-01-31,326887.0
2019-01-30,285487.0
2019-01-29,282848.0
2019-01-28,293958.0
2019-01-27,295723.0
2019-01-26,290658.0
2019-01-25,282127.0
2019-01-24,286124.0
2019-01-23,281856.0
2019-01-22,293176.0
2019-01-21,288226.0
2019-01-20,295296.0
2019-01-19,297137.0
2019-01-18,281640.0
2019-01-17,282960.0
2019-01-16,280844.0
2019-01-15,280656.0
2019-01-14,286511.0
2019-01-13,293532.0
2019-01-12,296730.0
2019-01-11,285320.0
2019-01-10,288017.0
2019-01-09,293620.0
2019-01-08,281905.0
2019-01-07,286842.0
2019-01-06,297101.0
2019-01-05,290295.0
2019-01-04,287082.0
2019-01-03,286733.0
2019-01-02,282630.0
2019-01-01,283523.0
2018-12-31,294764.0
2018-12-30,297245.0
2018-12-29,296705.0
2018-12-28,284951.0
2018-12-27,288780.0
2018-12-26,285876.0
2018-12-25,289211.0
2018-12-24,284053.0
2018-12-23,310452.0
2018-12-22,303653.0
2018-12-21,293062.0
2018-12-20,281915.0
2018-12-19,290542.0
2018-12-18,291626.0
2018-12-17,295491.0
2018-12-16,311873.0
2018-12-15,300081.0
2018-12-14,301888.0
2018-12-13,283224.0
2018-12-12,302142.0
2018-12-11,317644.0
2018-12-10,315897.0
2018-12-09,317214.0
2018-12-08,327520.0
2018-12-07,320410.0
2018-12-06,344002.0
2018-12-05,366155.0
2018-12-04,345279.0
2018-12-03,351614.0
2018-12-02,314347.0
2018-12-01,307050.0
2018-11-30,296844.0
2018-11-29,306572.0
2018-11-28,307298.0
2018-11-27,304617.0
2018-11-26,308024.0
2018-11-25,313094.0
2018-11-24,311082.0
2018-11-23,312104.0
2018-11-22,315510.0
2018-11-21,308276.0
2018-11-20,308131.0
2018-11-19,322005.0
2018-11-18,313776.0
2018-11-17,324445.0
2018-11-16,325652.0
2018-11-15,328872.0
2018-11-14,336142.0
2018-11-13,340211.0
2018-11-12,378286.0
2018-11-11,373204.0
2018-11-10,409242.0
2018-11-09,443813.0
2018-11-08,370493.0
2018-11-07,301695.0
2018-11-06,307884.0
2018-11-05,307932.0
2018-11-04,308876.0
2018-11-03,310713.0
2018-11-02,305095.0
2018-11-01,302211.0
2018-10-31,302079.0
2018-10-30,303574.0
2018-10-29,314392.0
2018-10-28,313675.0
2018-10-27,329168.0
2018-10-26,340331.0
2018-10-25,315867.0
2018-10-24,317304.0
2018-10-23,314263.0
2018-10-22,321872.0
2018-10-21,327363.0
2018-10-20,326327.0
2018-10-19,320789.0
2018-10-18,324875.0
2018-10-17,345532.0
2018-10-16,339395.0
2018-10-15,349197.0
2018-10-14,355396.0
2018-10-13,352553.0
2018-10-12,358641.0
2018-10-11,378138.0
2018-10-10,402300.0
2018-10-09,428676.0
2018-10-08,442381.0
2018-10-07,439720.0
2018-10-06,434139.0
2018-10-05,452500.0
2018-10-04,343432.0
2018-10-03,349248.0
2018-10-02,365804.0
2018-10-01,426340.0
2018-09-30,464262.0
2018-09-29,393448.0
2018-09-28,330285.0
2018-09-27,341377.0
2018-09-26,351683.0
2018-09-25,345926.0
2018-09-24,362200.0
2018-09-23,420999.0
2018-09-22,446864.0
2018-09-21,434604.0
2018-09-20,432493.0
2018-09-19,353984.0
2018-09-18,371630.0
2018-09-17,381040.0
2018-09-16,428353.0
2018-09-15,470054.0
2018-09-14,453197.0
2018-09-13,378408.0
2018-09-12,354631.0
2018-09-11,349560.0
2018-09-10,353845.0
2018-09-09,364516.0
2018-09-08,396333.0
2018-09-07,425423.0
2018-09-06,383171.0
2018-09-05,463136.0
2018-09-04,455298.0
2018-09-03,451049.0
2018-09-02,464403.0
2018-09-01,515113.0
2018-08-31,393846.0
2018-08-30,344108.0
2018-08-29,352126.0
2018-08-28,382951.0
2018-08-27,442488.0
2018-08-26,411078.0
2018-08-25,334310.0
2018-08-24,451202.0
2018-08-23,347031.0
2018-08-22,311435.0
2018-08-21,306745.0
2018-08-20,302922.0
2018-08-19,304383.0
2018-08-18,300566.0
2018-08-17,325158.0
2018-08-16,409750.0
2018-08-15,351235.0
2018-08-14,316126.0
2018-08-13,322411.0
2018-08-12,324717.0
2018-08-11,320680.0
2018-08-10,313350.0
2018-08-09,313207.0
2018-08-08,315083.0
2018-08-07,311675.0
2018-08-06,327827.0
2018-08-05,320443.0
2018-08-04,318182.0
2018-08-03,315807.0
2018-08-02,307083.0
2018-08-01,317775.0
2018-07-31,320364.0
2018-07-30,341209.0
2018-07-29,329485.0
2018-07-28,345781.0
2018-07-27,337585.0
2018-07-26,333670.0
2018-07-25,330427.0
2018-07-24,338321.0
2018-07-23,333459.0
2018-07-22,341625.0
2018-07-21,349324.0
2018-07-20,350469.0
2018-07-19,341266.0
2018-07-18,347233.0
2018-07-17,346284.0
2018-07-16,359533.0
2018-07-15,370662.0
2018-07-14,382007.0
2018-07-13,392208.0
2018-07-12,404630.0
2018-07-11,359982.0
2018-07-10,398955.0
2018-07-09,408159.0
2018-07-08,405850.0
2018-07-07,444014.0
2018-07-06,464932.0
2018-07-05,489845.0
2018-07-04,493383.0
2018-07-03,479632.0
2018-07-02,414946.0
2018-07-01,419152.0
2018-06-30,403794.0
2018-06-29,416073.0
2018-06-28,402485.0
2018-06-27,348039.0
2018-06-26,318372.0
2018-06-25,317705.0
2018-06-24,318727.0
2018-06-23,311528.0
2018-06-22,305264.0
2018-06-21,313205.0
2018-06-20,361977.0
2018-06-19,327342.0
2018-06-18,319533.0
2018-06-17,316011.0
2018-06-16,312259.0
2018-06-15,319915.0
2018-06-14,319149.0
2018-06-13,321254.0
2018-06-12,353847.0
2018-06-11,398664.0
2018-06-10,317500.0
2018-06-09,314931.0
2018-06-08,319770.0
2018-06-07,316967.0
2018-06-06,323899.0
2018-06-05,348332.0
2018-06-04,323065.0
2018-06-03,332425.0
2018-06-02,331609.0
2018-06-01,324432.0
2018-05-31,324634.0
2018-05-30,331251.0
2018-05-29,325231.0
2018-05-28,333636.0
2018-05-27,344628.0
2018-05-26,368864.0
2018-05-25,376244.0
2018-05-24,390122.0
2018-05-23,426421.0
2018-05-22,316864.0
2018-05-21,316066.0
2018-05-20,334269.0
2018-05-19,356253.0
2018-05-18,405817.0
2018-05-17,368232.0
2018-05-16,347462.0
2018-05-15,380922.0
2018-05-14,375200.0
2018-05-13,434781.0
2018-05-12,349772.0
2018-05-11,354204.0
2018-05-10,388120.0
2018-05-09,405980.0
2018-05-08,442277.0
2018-05-07,456272.0
2018-05-06,373591.0
2018-05-05,312482.0
2018-05-04,324418.0
2018-05-03,344020.0
2018-05-02,442762.0
2018-05-01,336170.0
2018-04-30,334320.0
2018-04-29,345222.0
2018-04-28,359412.0
2018-04-27,360214.0
2018-04-26,412517.0
2018-04-25,456022.0
2018-04-24,490989.0
2018-04-23,399729.0
2018-04-22,315920.0
2018-04-21,321543.0
2018-04-20,319765.0
2018-04-19,318660.0
2018-04-18,322593.0
2018-04-17,328430.0
2018-04-16,371157.0
2018-04-15,409220.0
2018-04-14,364772.0
2018-04-13,313891.0
2018-04-12,314542.0
2018-04-11,320632.0
2018-04-10,313070.0
2018-04-09,326022.0
2018-04-08,341354.0
2018-04-07,379999.0
2018-04-06,376835.0
2018-04-05,311412.0
2018-04-04,319578.0
2018-04-03,310759.0
2018-04-02,321136.0
2018-04-01,341053.0
2018-03-31,330709.0
2018-03-30,321163.0
2018-03-29,333967.0
2018-03-28,344393.0
2018-03-27,342795.0
2018-03-26,360942.0
2018-03-25,378122.0
2018-03-24,397616.0
2018-03-23,429702.0
2018-03-22,443893.0
2018-03-21,480785.0
2018-03-20,454655.0
2018-03-19,458300.0
2018-03-18,357548.0
2018-03-17,385395.0
2018-03-16,453710.0
2018-03-15,383959.0
2018-03-14,324429.0
2018-03-13,321039.0
2018-03-12,338416.0
2018-03-11,338390.0
2018-03-10,363579.0
2018-03-09,405499.0
2018-03-08,436327.0
2018-03-07,328993.0
2018-03-06,370723.0
2018-03-05,435804.0
2018-03-04,312979.0
2018-03-03,304499.0
2018-03-02,304361.0
2018-03-01,371289.0
2018-02-28,315548.0
2018-02-27,283415.0
2018-02-26,296779.0
2018-02-25,289489.0
2018-02-24,292340.0
2018-02-23,279735.0
2018-02-22,278464.0
2018-02-21,279925.0
2018-02-20,282218.0
2018-02-19,297986.0
2018-02-18,307410.0
2018-02-17,285887.0
2018-02-16,290220.0
2018-02-15,314330.0
2018-02-14,307862.0
2018-02-13,292486.0
2018-02-12,298978.0
2018-02-11,310345.0
2018-02-10,319046.0
2018-02-09,301927.0
2018-02-08,290493.0
2018-02-07,283732.0
2018-02-06,281812.0
2018-02-05,286232.0
2018-02-04,300977.0
2018-02-03,313781.0
2018-02-02,310419.0
2018-02-01,302609.0
2018-01-31,316073.0
2018-01-30,291313.0
2018-01-29,306620.0
2018-01-28,322341.0
2018-01-27,304562.0
2018-01-26,305424.0
2018-01-25,289607.0
2018-01-24,294826.0
2018-01-23,297685.0
2018-01-22,285945.0
2018-01-21,296930.0
2018-01-20,301670.0
2018-01-19,310949.0
2018-01-18,328314.0
2018-01-17,421839.0
2018-01-16,352612.0
2018-01-15,313360.0
2018-01-14,311784.0
2018-01-13,293985.0
2018-01-12,285295.0
2018-01-11,283244.0
2018-01-10,271179.0
2018-01-09,275915.0
2018-01-08,314287.0
2018-01-07,279991.0
2018-01-06,287659.0
2018-01-05,276664.0
2018-01-04,280737.0
2018-01-03,280829.0
2018-01-02,279317.0
2018-01-01,284075.0
2017-12-31,287767.0
2017-12-30,298036.0
2017-12-29,291626.0
2017-12-28,283089.0
2017-12-27,278982.0
2017-12-26,282651.0
2017-12-25,299433.0
2017-12-24,318226.0
2017-12-23,298607.0
2017-12-22,290789.0
2017-12-21,290558.0
2017-12-20,281112.0
2017-12-19,282234.0
2017-12-18,296818.0
2017-12-17,309440.0
2017-12-16,308557.0
2017-12-15,294198.0
2017-12-14,300892.0
2017-12-13,288006.0
2017-12-12,307138.0
2017-12-11,297042.0
2017-12-10,310048.0
2017-12-09,298000.0
2017-12-08,301303.0
2017-12-07,303505.0
2017-12-06,301203.0
2017-12-05,284855.0
2017-12-04,293742.0
2017-12-03,309038.0
2017-12-02,307544.0
2017-12-01,304104.0
2017-11-30,298640.0
2017-11-29,296580.0
2017-11-28,294765.0
2017-11-27,292658.0
2017-11-26,300048.0
2017-11-25,305136.0
2017-11-24,298909.0
2017-11-23,311623.0
2017-11-22,298792.0
2017-11-21,302175.0
2017-11-20,307718.0
2017-11-19,302824.0
2017-11-18,309522.0
2017-11-17,309524.0
2017-11-16,305425.0
2017-11-15,303566.0
2017-11-14,305551.0
2017-11-13,308002.0
2017-11-12,306315.0
2017-11-11,304666.0
2017-11-10,300105.0
2017-11-09,308331.0
2017-11-08,310731.0
2017-11-07,328709.0
2017-11-06,293520.0
2017-11-05,309753.0
2017-11-04,312913.0
2017-11-03,307754.0
2017-11-02,310899.0
2017-11-01,310473.0
2017-10-31,307645.0
2017-10-30,312078.0
2017-10-29,319113.0
2017-10-28,312999.0
2017-10-27,309920.0
2017-10-26,322825.0
2017-10-25,320859.0
2017-10-24,343654.0
2017-10-23,310313.0
2017-10-22,320012.0
2017-10-21,321880.0
2017-10-20,318268.0
2017-10-19,326189.0
2017-10-18,311137.0
2017-10-17,323329.0
2017-10-16,331642.0
2017-10-15,407475.0
2017-10-14,320642.0
2017-10-13,373300.0
2017-10-12,362837.0
2017-10-11,325018.0
2017-10-10,331261.0
2017-10-09,352597.0
2017-10-08,358509.0
2017-10-07,362031.0
2017-10-06,405853.0
2017-10-05,314024.0
2017-10-04,343284.0
2017-10-03,446417.0
2017-10-02,479110.0
2017-10-01,330044.0
2017-09-30,320249.0
2017-09-29,312872.0
2017-09-28,324363.0
2017-09-27,405594.0
2017-09-26,320333.0
2017-09-25,322009.0
2017-09-24,328943.0
2017-09-23,328594.0
2017-09-22,319735.0
2017-09-21,321915.0
2017-09-20,320591.0
2017-09-19,325785.0
2017-09-18,360358.0
2017-09-17,403951.0
2017-09-16,331543.0
2017-09-15,335531.0
2017-09-14,349796.0
2017-09-13,401176.0
2017-09-12,377937.0
2017-09-11,395892.0
2017-09-10,328288.0
2017-09-09,331184.0
2017-09-08,341282.0
2017-09-07,460520.0
2017-09-06,326151.0
2017-09-05,303782.0
2017-09-04,301641.0
2017-09-03,308664.0
2017-09-02,315686.0
2017-09-01,311739.0
2017-08-31,313162.0
2017-08-30,313237.0
2017-08-29,299538.0
2017-08-28,308426.0
2017-08-27,310718.0
2017-08-26,317552.0
2017-08-25,331693.0
2017-08-24,345302.0
2017-08-23,371667.0
2017-08-22,350129.0
2017-08-21,343098.0
2017-08-20,324959.0
2017-08-19,317997.0
2017-08-18,321876.0
2017-08-17,340069.0
2017-08-16,345305.0
2017-08-15,417017.0
2017-08-14,365961.0
2017-08-13,309192.0
2017-08-12,315134.0
2017-08-11,341051.0
2017-08-10,339507.0
2017-08-09,372479.0
2017-08-08,324652.0
2017-08-07,328652.0
2017-08-06,322456.0
2017-08-05,317941.0
2017-08-04,315717.0
2017-08-03,311778.0
2017-08-02,304136.0
2017-08-01,326647.0
2017-07-31,330502.0
2017-07-30,321773.0
2017-07-29,324392.0
2017-07-28,316908.0
2017-07-27,320308.0
2017-07-26,345395.0
2017-07-25,347504.0
2017-07-24,342182.0
2017-07-23,336024.0
2017-07-22,338012.0
2017-07-21,335994.0
2017-07-20,332178.0
2017-07-19,333991.0
2017-07-18,396286.0
2017-07-17,330075.0
2017-07-16,338174.0
2017-07-15,338630.0
2017-07-14,340367.0
2017-07-13,339349.0
2017-07-12,338608.0
2017-07-11,376029.0
2017-07-10,331830.0
2017-07-09,356622.0
2017-07-08,342880.0
2017-07-07,338451.0
2017-07-06,355483.0
2017-07-05,443137.0
2017-07-04,427683.0
2017-07-03,326740.0
2017-07-02,366298.0
2017-07-01,328995.0
2017-06-30,379901.0
2017-06-29,322930.0
2017-06-28,315113.0
2017-06-27,308379.0
2017-06-26,318299.0
2017-06-25,325609.0
2017-06-24,323758.0
2017-06-23,321710.0
2017-06-22,322224.0
2017-06-21,356194.0
2017-06-20,328285.0
2017-06-19,312487.0
2017-06-18,316245.0
2017-06-17,314258.0
2017-06-16,311776.0
2017-06-15,310229.0
2017-06-14,304290.0
2017-06-13,302166.0
2017-06-12,303483.0
2017-06-11,319014.0
2017-06-10,313707.0
2017-06-09,312418.0
2017-06-08,324295.0
2017-06-07,407609.0
2017-06-06,295991.0
2017-06-05,300823.0
2017-06-04,309660.0
2017-06-03,313682.0
2017-06-02,312134.0
2017-06-01,320891.0
2017-05-31,310315.0
2017-05-30,310781.0
2017-05-29,315320.0
2017-05-28,314569.0
2017-05-27,317594.0
2017-05-26,314565.0
2017-05-25,322231.0
2017-05-24,315323.0
2017-05-23,313399.0
2017-05-22,321015.0
2017-05-21,322971.0
2017-05-20,323618.0
2017-05-19,319909.0
2017-05-18,317963.0
2017-05-17,317736.0
2017-05-16,317234.0
2017-05-15,325243.0
2017-05-14,333042.0
2017-05-13,362588.0
2017-05-12,368883.0
2017-05-11,330835.0
2017-05-10,360050.0
2017-05-09,400838.0
2017-05-08,317330.0
2017-05-07,329873.0
2017-05-06,332784.0
2017-05-05,343049.0
2017-05-04,318274.0
2017-05-03,309543.0
2017-05-02,318264.0
2017-05-01,333824.0
2017-04-30,337323.0
2017-04-29,341086.0
2017-04-28,333210.0
2017-04-27,342799.0
2017-04-26,373191.0
2017-04-25,330688.0
2017-04-24,339877.0
2017-04-23,354919.0
2017-04-22,359199.0
2017-04-21,360400.0
2017-04-20,368391.0
2017-04-19,408902.0
2017-04-18,458585.0
2017-04-17,411299.0
2017-04-16,356509.0
2017-04-15,354579.0
2017-04-14,348594.0
2017-04-13,360572.0
2017-04-12,381105.0
2017-04-11,434250.0
2017-04-10,355490.0
2017-04-09,376937.0
2017-04-08,409056.0
2017-04-07,463108.0
2017-04-06,483925.0
2017-04-05,386849.0
2017-04-04,315385.0
2017-04-03,324113.0
2017-04-02,349399.0
2017-04-01,354066.0
2017-03-31,306911.0
2017-03-30,317609.0
2017-03-29,315480.0
2017-03-28,313387.0
2017-03-27,333177.0
2017-03-26,357668.0
2017-03-25,320607.0
2017-03-24,309105.0
2017-03-23,312882.0
2017-03-22,313837.0
2017-03-21,385948.0
2017-03-20,321800.0
2017-03-19,321559.0
2017-03-18,318351.0
2017-03-17,309492.0
2017-03-16,313813.0
2017-03-15,300836.0
2017-03-14,306702.0
2017-03-13,314277.0
2017-03-12,318906.0
2017-03-11,320276.0
2017-03-10,307195.0
2017-03-09,310408.0
2017-03-08,300026.0
2017-03-07,302491.0
2017-03-06,314686.0
2017-03-05,324696.0
2017-03-04,322476.0
2017-03-03,314607.0
2017-03-02,375779.0
2017-03-01,306750.0
2017-02-28,306772.0
2017-02-27,309762.0
2017-02-26,322566.0
2017-02-25,324188.0
2017-02-24,321714.0
2017-02-23,380690.0
2017-02-22,340673.0
2017-02-21,300070.0
2017-02-20,311946.0
2017-02-19,316359.0
2017-02-18,316813.0
2017-02-17,380085.0
2017-02-16,310902.0
2017-02-15,304167.0
