老磊,家阿贸府樊(沛/老),ph,bod,cod,ss,tn,tp
20200409,295598,null,6.4,9.4,3.9,7.964,0.770
20200408,302452,null,6.8,9.4,3.2,8.325,0.669
20200407,301329,null,7.3,9.1,4.0,8.634,0.598
20200406,306410,null,7.4,8.5,3.7,9.070,0.611
20200405,308708,null,6.9,8.0,3.6,9.423,0.521
20200404,310753,null,7.8,11.0,5.7,9.345,1.104
20200403,307846,null,8.9,9.2,3.1,7.832,0.780
20200402,306586,null,6.3,9.8,3.6,8.397,0.688
20200401,320814,null,5.8,8.4,3.4,8.067,0.646
20200331,308819,null,7.7,8.0,3.6,7.488,0.573
20200330,319015,null,8.7,7.8,3.0,7.681,0.594
20200329,321980,null,6.0,9.0,3.3,7.946,0.655
20200328,339679,null,6.6,12.1,3.3,8.346,0.973
20200327,385102,null,6.8,8.8,4.8,8.847,0.947
20200326,297900,null,7.9,11.4,5.6,8.978,1.068
20200325,292729,null,7.9,12.5,4.2,8.832,1.095
20200324,293851,null,6.7,9.3,3.5,7.885,0.650
20200323,295453,null,6.0,8.9,3.7,9.220,0.646
20200322,304214,null,6.9,8.8,3.4,9.542,0.663
20200321,308707,null,6.3,9.4,3.3,9.165,0.571
20200320,301511,null,6.3,9.6,3.7,9.367,0.762
20200319,301476,null,6.4,10.6,3.5,9.274,0.876
20200318,306634,null,8.9,10.4,3.1,8.874,0.784
20200317,307505,null,9.2,9.2,2.8,8.866,0.837
20200316,314578,null,8.7,10.4,3.4,9.729,1.047
20200315,322351,null,8.6,10.1,3.7,9.728,0.923
20200314,328819,null,9.4,11.9,3.6,9.237,0.822
20200313,328608,null,8.6,11.1,4.2,9.514,0.902
20200312,341923,null,8.2,11.1,5.6,7.988,0.728
20200311,374721,null,8.8,9.5,3.8,9.892,0.753
20200310,440689,null,8.0,10.3,5.3,9.911,0.923
20200309,315585,null,8.6,10.0,4.3,9.433,0.922
20200308,350764,null,7.8,14.4,3.9,10.718,0.971
20200307,326679,null,8.0,10.5,4.2,9.335,0.841
20200306,316020,null,7.4,10.8,3.6,10.396,0.804
20200305,312005,null,8.5,9.7,2.5,10.330,0.793
20200304,319837,null,8.6,9.6,2.6,10.009,0.704
20200303,320928,null,8.3,9.6,3.6,9.072,0.688
20200302,339859,null,8.1,9.5,2.9,9.658,0.722
20200301,347826,null,7.6,8.1,3.1,9.282,0.735
20200229,361266,null,8.0,8.9,3.4,10.195,0.753
20200228,372385,null,6.8,7.6,5.8,10.615,0.793
20200227,457133,null,7.0,7.2,3.8,10.253,0.849
20200226,423669,null,6.1,9.5,4.2,10.443,0.807
20200225,394208,null,7.0,9.0,5.2,11.219,0.715
20200224,313312,null,6.7,7.3,3.3,10.166,0.536
20200223,316929,null,7.5,8.1,3.5,8.989,0.552
20200222,363980,null,7.2,7.8,3.3,9.616,0.664
20200221,320957,null,8.9,8.9,4.0,9.834,0.770
20200220,318718,null,8.0,9.5,3.6,9.910,0.812
20200219,314466,null,9.7,10.8,3.5,9.402,0.758
20200218,315912,null,9.2,10.1,4.2,10.965,0.705
20200217,327438,null,9.5,7.5,3.6,10.538,0.623
20200216,391712,null,9.0,7.6,5.5,11.087,0.986
20200215,349350,null,8.1,7.8,4.1,7.902,0.610
20200214,364522,null,9.6,9.2,5.5,8.610,0.966
20200213,401951,null,8.8,11.8,5.9,8.994,0.838
20200212,355704,null,9.7,10.4,8.1,10.575,0.776
20200211,314923,null,8.7,9.0,4.9,9.417,0.638
20200210,309561,null,9.4,7.8,4.3,10.042,0.625
20200209,320352,null,9.4,11.2,4.0,10.081,0.701
20200208,311523,null,8.3,9.0,4.9,9.494,0.502
20200207,320120,null,8.7,9.4,5.1,9.755,0.744
20200206,312620,null,8.2,10.7,2.1,9.190,0.467
20200205,315636,null,8.5,10.1,2.5,9.247,0.490
20200204,323358,null,9.7,11.9,2.4,8.569,0.405
20200203,336256,null,8.6,10.7,3.3,10.274,0.733
20200202,342684,null,9.5,10.2,3.5,9.375,0.516
20200201,351212,null,8.4,10.8,2.5,9.706,0.573
20200131,369172,null,9.2,8.8,4.8,8.755,0.636
20200130,384190,null,9.2,9.6,4.9,10.429,0.663
20200129,397477,null,9.2,8.8,5.6,11.597,0.556
20200128,400268,null,9.4,10.0,4.3,10.829,0.595
20200127,395642,null,8.3,10.1,5.1,13.570,0.573
20200126,290600,null,9.8,10.1,4.2,11.771,0.234
20200125,313062,null,8.8,9.7,5.8,10.121,1.025
20200124,331074,null,8.5,10.4,4.8,9.933,0.741
20200123,353675,null,9.1,9.8,3.5,9.328,0.633
20200122,309404,null,8.3,11.4,4.3,11.768,0.899
20200121,305132,null,9.2,10.3,4.0,10.695,0.594
20200120,303572,null,9.0,8.8,4.2,10.678,0.523
20200119,307107,null,9.3,8.0,4.7,10.489,0.397
20200118,326462,null,9.2,9.3,4.4,10.774,0.516
20200117,298653,null,9.0,9.3,3.9,10.852,0.592
20200116,298366,null,8.1,9.8,4.5,10.876,1.012
20200115,307143,null,9.1,9.5,4.3,11.190,1.148
20200114,295727,null,8.2,8.3,4.2,11.430,0.696
20200113,303721,null,9.3,8.4,4.2,10.209,0.689
20200112,321826,null,8.9,9.2,4.5,7.965,0.589
20200111,322580,null,8.0,9.0,4.5,9.877,1.115
20200110,327234,null,9.2,8.1,4.1,8.263,0.771
20200109,350644,null,7.5,8.1,5.8,7.943,0.587
20200108,421677,null,8.9,7.3,4.8,8.463,0.500
20200107,410779,null,9.0,8.1,5.6,10.271,0.672
20200106,331302,null,9.4,10.2,4.3,11.809,0.873
20200105,281497,null,8.3,11.0,5.8,11.231,0.925
20200104,308747,null,7.3,11.3,5.4,11.480,0.768
20200103,288039,null,9.4,10.7,4.3,10.809,0.802
20200102,296944,null,8.4,10.5,4.1,9.525,0.708
20200101,284464,null,9.5,10.5,4.1,9.525,0.708
20191231,294050,null,9.1,11.4,4.1,8.408,0.604
20191230,344336,null,7.1,8.3,4.6,9.928,0.446
20191229,278067,null,7.4,10.0,5.5,9.919,0.514
20191228,292105,null,8.9,10.6,3.0,8.987,0.483
20191227,294287,null,8.8,10.6,3.4,9.246,0.439
20191226,294880,null,8.5,10.3,3.8,10.324,0.501
20191225,288188,null,7.1,10.6,4.7,9.083,0.476
20191224,285811,null,8.1,9.9,4.0,8.468,0.677
20191223,297173,null,7.8,11.1,4.4,8.306,0.721
20191222,297578,null,8.0,9.9,2.7,9.367,0.716
20191221,305833,null,8.2,11.1,4.4,8.306,0.721
20191220,295599,null,8.0,9.6,3.5,8.444,0.623
20191219,298050,null,9.0,11.6,3.5,8.952,0.596
20191218,300235,null,9.3,11.3,3.4,8.775,0.532
20191217,289173,null,9.0,10.8,4.1,10.033,0.467
20191216,302507,null,8.9,7.9,3.5,9.789,0.558
20191215,308251,null,8.8,8.7,4.1,9.867,0.514
20191214,312468,null,8.3,8.6,4.2,10.247,0.791
20191213,301500,null,7.9,9.0,3.7,9.493,0.761
20191212,300710,null,8.1,9.2,3.9,9.273,0.481
20191211,311198,null,7.7,11.3,3.5,10.364,0.851
20191210,304301,null,9.6,10.7,3.9,11.919,0.583
20191209,306789,null,9.1,10.7,3.8,11.638,0.875
20191208,314799,null,9.2,9.5,3.1,10.508,0.775
20191207,315260,null,8.8,10.4,3.6,9.740,0.552
20191206,306549,null,9.5,10.7,3.1,9.807,0.671
20191205,316556,null,9.3,12.4,3.1,10.456,0.697
20191204,320971,null,8.9,11.9,3.7,10.908,0.737
20191203,327428,null,9.4,9.4,3.3,9.893,0.580
20191202,385106,null,7.0,9.6,3.5,8.959,0.493
20191201,330865,null,7.7,10.7,3.5,10.188,0.620
20191130,307091,null,9.6,10.8,3.6,8.801,0.567
20191129,302293,null,7.9,10.2,3.3,9.525,0.504
20191128,301826,null,7.5,10.5,3.4,8.927,0.529
20191127,297283,null,7.8,10.7,3.5,9.228,0.607
20191126,294780,null,6.4,9.7,3.3,8.638,0.672
20191125,308265,null,2.7,10.7,3.4,10.885,0.751
20191124,307747,null,5.6,10.7,3.6,10.407,0.642
20191123,318344,null,6.0,9.5,4.2,9.533,0.707
20191122,311567,null,8.1,9.9,3.4,9.587,0.598
20191121,310152,null,6.7,10.7,3.2,10.327,0.657
20191120,311447,null,6.2,10.9,3.1,9.310,0.674
20191119,313348,null,3.7,8.6,3.6,10.119,0.394
20191118,415457,null,3.2,10.5,4.6,9.557,0.923
20191117,305902,null,5.6,9.8,4.8,8.071,0.570
20191116,309098,null,6.2,9.6,4.9,7.350,0.582
20191115,305203,null,7.4,9.6,3.9,10.416,0.774
20191114,307997,null,7.3,10.0,3.6,9.486,0.877
20191113,304598,null,6.8,10.7,3.9,8.555,0.675
20191112,308673,null,4.1,10.7,4.0,7.525,0.741
20191111,348602,null,6.3,10.4,3.4,9.281,0.997
20191110,314651,null,7.7,10.4,3.4,8.281,0.997
20191109,319744,null,5.9,9.9,4.1,7.728,0.861
20191108,310714,null,6.9,9.9,4.1,7.728,0.861
20191107,318080,null,7.6,9.6,3.7,8.281,0.976
20191106,329417,null,6.2,10.7,3.3,8.530,0.880
20191105,323428,null,6.4,9.3,3.8,8.997,0.628
20191104,323605,null,6.9,9.1,3.2,8.624,0.718
20191103,336343,null,6.4,8.4,3.1,7.986,0.740
20191102,323878,null,5.8,9.4,3.2,7.275,0.921
20191101,321904,null,5.4,8.3,3.2,9.568,0.921
20191031,320821,null,8.9,8.6,3.6,9.526,0.906
20191030,324261,null,7.9,8.0,4.0,9.802,0.923
20191029,320659,null,7.3,7.9,3.2,8.733,0.835
20191028,338667,null,5.1,8.5,2.8,9.031,0.736
20191027,335038,null,6.2,8.8,3.2,9.064,0.796
20191026,338823,null,5.8,8.9,3.4,8.964,0.721
20191025,341143,null,5.3,7.6,2.8,9.000,0.884
20191024,342541,null,6.3,9.5,2.5,8.838,0.700
20191023,339694,null,6.5,6.5,3.2,8.177,0.900
20191022,347209,null,3.5,7.6,2.9,8.145,0.816
20191021,358302,null,6.4,7.6,4.3,9.046,0.870
20191020,378923,null,6.9,7.9,3.3,8.689,0.892
20191019,392590,null,6.0,6.6,3.7,7.943,0.539
20191018,422182,null,6.8,8.6,3.5,9.072,0.821
20191017,339914,null,3.1,8.8,4.4,8.241,0.722
20191016,338508,null,7.0,10.2,3.8,8.640,0.939
20191015,336978,null,7.3,10.1,3.3,8.546,0.832
20191014,351868,null,6.4,9.2,3.0,7.786,0.900
20191013,358724,null,4.1,9.6,3.8,8.492,0.788
20191012,362913,null,3.9,7.7,4.2,7.844,0.677
20191011,362470,null,3.5,8.7,3.3,8.150,0.809
20191010,368096,null,4.4,8.5,3.9,8.172,0.841
20191009,390422,null,3.4,8.4,3.0,7.116,0.920
20191008,399052,null,4.9,5.8,3.3,8.062,0.786
20191007,418006,null,6.1,7.2,3.0,9.034,0.858
20191006,438641,null,7.5,6.2,3.2,8.335,0.634
20191005,484069,null,3.7,5.6,2.8,7.318,0.594
20191004,499659,null,6.1,6.2,3.2,7.589,0.576
20191003,506155,null,3.3,7.1,3.4,8.366,0.758
20191002,470749,null,5.8,6.3,3.0,7.229,0.863
20191001,458334,null,6.0,9.7,3.3,6.801,0.786
20190930,453143,null,3.6,7.9,3.2,7.460,0.785
20190929,472707,null,4.5,7.1,3.1,6.606,0.672
20190928,486471,null,2.3,7.4,3.2,6.663,0.596
20190927,389926,null,6.7,8.2,3.4,7.496,0.718
20190926,415110,null,6.4,8.3,3.4,7.851,0.795
20190925,437852,null,7.5,7.2,3.2,8.564,0.796
20190924,481491,null,7.5,6.6,4.2,8.292,0.773
20190923,480375,null,7.6,6.4,3.8,8.426,0.841
20190922,500010,null,6.8,7.2,3.6,8.787,0.633
20190921,435181,null,8.6,8.5,3.4,9.456,0.531
20190920,325022,null,7.8,8.5,3.0,8.964,0.822
20190919,336542,null,6.0,10.0,3.0,9.243,0.556
20190918,326695,null,4.2,9.6,3.2,9.940,0.516
20190917,326956,null,7.3,8.9,3.3,9.742,0.670
20190916,364116,null,6.3,9.5,3.6,10.770,0.543
20190915,355732,null,4.2,9.1,2.9,9.964,0.507
20190914,345054,null,4.0,8.4,2.8,10.837,0.310
20190913,348076,null,3.8,9.3,3.2,9.817,0.558
20190912,418067,null,4.1,10.0,3.2,8.314,0.447
20190911,443568,null,4.8,9.4,3.5,8.660,0.429
20190910,375483,null,4.9,8.5,3.4,9.091,0.483
20190909,403788,null,5.6,7.6,3.2,8.144,0.629
20190908,407168,null,4.5,6.3,2.7,7.478,0.575
20190907,461047,null,5.5,8.7,2.8,8.309,0.480
20190906,392735,null,6.0,7.6,3.2,7.650,0.570
20190905,415438,null,4.0,8.5,3.4,7.940,0.819
20190904,394070,null,3.9,8.0,3.2,7.530,0.843
20190903,393693,null,3.5,6.6,3.1,7.680,0.638
20190902,399345,null,3.6,6.9,3.3,9.270,0.515
20190901,344867,null,6.6,7.6,2.9,8.187,0.678
20190831,349481,null,6.6,8.0,3.7,8.127,0.557
20190830,360995,null,6.0,7.6,3.4,8.610,0.660
20190829,369965,null,6.5,7.5,2.9,8.538,0.570
20190828,373192,null,5.6,6.6,3.0,8.934,0.778
20190827,411822,null,6.2,6.8,2.8,9.740,0.361
20190826,370476,null,8.4,7.4,2.8,9.956,0.501
20190825,374925,null,8.8,5.9,3.0,9.401,0.468
20190824,426741,null,3.0,5.7,2.8,9.728,0.483
20190823,432465,null,6.4,5.6,3.0,9.918,0.520
20190822,453732,null,7.5,5.5,2.8,9.842,0.336
20190821,343725,null,8.2,7.3,3.0,10.022,0.457
20190820,332068,null,7.2,7.9,3.2,10.666,0.753
20190819,339838,null,5.0,9.9,2.9,9.820,0.913
20190818,363335,null,5.9,9.0,3.0,10.325,0.488
20190817,356409,null,6.8,9.2,3.3,10.014,0.554
20190816,377506,null,7.1,8.9,3.3,10.331,0.646
20190815,411397,null,5.1,9.9,3.0,10.862,0.546
20190814,363759,null,5.0,8.4,3.1,10.500,0.326
20190813,357351,null,4.5,10.0,3.6,11.030,0.537
20190812,373638,null,3.7,9.7,3.3,11.172,0.491
20190811,361432,null,6.7,7.3,2.9,11.725,1.217
20190810,391834,null,6.1,9.3,3.1,10.430,0.626
20190809,411317,null,6.4,7.6,3.3,9.260,0.603
20190808,423820,null,7.1,6.4,3.2,9.754,0.643
20190807,437722,null,6.7,5.5,4.2,8.610,0.478
20190806,378532,null,8.6,9.2,3.1,9.508,0.535
20190805,342092,null,7.3,5.9,3.4,9.735,0.480
20190804,343184,null,5.0,6.0,2.5,9.906,0.509
20190803,339564,null,6.3,7.3,3.9,9.748,0.796
20190802,358915,null,6.4,8.6,3.5,7.770,0.387
20190801,359143,null,8.1,8.7,1.9,7.809,0.498
20190731,415501,null,4.1,9.5,1.8,7.861,0.489
20190730,384662,null,3.6,11.9,1.9,9.539,0.668
20190729,410459,null,2.7,10.4,1.9,7.634,0.573
20190728,417586,null,3.4,10.2,2.1,7.538,0.509
20190727,428145,null,2.2,9.8,2.2,9.219,0.523
20190726,422711,null,2.5,9.5,2.4,8.290,0.618
20190725,420982,null,3.0,9.7,1.3,7.770,0.693
20190724,459449,null,2.2,9.0,1.7,8.024,0.714
20190723,448118,null,5.6,9.0,1.8,8.140,0.737
20190722,451165,null,6.8,6.7,2.6,6.191,1.059
20190721,495017,null,7.0,6.7,2.6,6.191,1.059
20190720,466928,null,6.7,7.1,2.8,6.171,0.868
20190719,420013,null,8.0,7.6,2.7,6.840,0.573
20190718,432541,null,6.0,8.3,4.2,8.200,0.718
20190717,333350,null,7.1,9.7,2.7,8.210,0.634
20190716,335173,null,7.1,9.0,2.9,8.030,0.509
20190715,342608,null,8.4,8.4,2.8,8.309,0.741
20190714,365984,null,7.8,8.2,2.7,8.837,0.549
20190713,372961,null,6.5,7.7,3.0,7.772,0.603
20190712,409901,null,6.3,7.4,3.2,7.920,0.825
20190711,486941,null,6.8,7.0,3.3,7.124,0.602
20190710,384897,null,7.9,9.6,2.8,8.820,0.450
20190709,320989,null,4.1,7.7,3.1,8.268,0.425
20190708,333875,null,3.6,8.9,3.0,9.661,0.750
20190707,341720,null,5.2,7.6,2.8,9.210,0.655
20190706,360512,null,4.5,8.2,2.7,8.245,0.569
20190705,368285,null,2.8,7.4,3.2,7.105,0.830
20190704,386388,null,4.4,7.7,4.4,6.132,0.565
20190703,403694,null,4.8,7.7,3.0,5.520,0.690
20190702,449189,null,4.2,6.5,3.1,7.043,0.857
20190701,460650,null,5.2,6.3,3.8,6.467,0.728
20190630,477590,null,6.3,6.5,2.7,6.604,0.891
20190629,445071,null,5.6,6.9,2.7,6.650,0.749
20190628,497494,null,6.8,5.6,3.3,7.280,0.729
20190627,515968,null,6.0,5.5,3.0,6.530,0.747
20190626,403208,null,6.6,8.6,2.9,6.670,0.722
20190625,294760,null,5.0,8.2,2.8,7.226,0.709
20190624,290644,null,4.2,7.1,2.9,7.561,0.577
20190623,296703,null,7.1,7.1,2.6,7.170,0.771
20190622,300113,null,7.2,8.7,2.8,9.198,0.457
20190621,299507,null,6.6,7.5,3.3,7.841,0.717
20190620,305872,null,1.9,8.1,3.2,7.891,0.698
20190619,304778,null,6.5,8.6,3.5,7.751,0.636
20190618,300378,null,4.0,8.8,3.0,7.403,0.593
20190617,312494,null,3.9,8.8,2.5,7.820,0.777
20190616,334383,null,5.8,7.1,2.6,7.170,0.771
20190615,360197,null,6.4,8.7,2.8,8.198,0.457
20190614,344578,null,8.3,8.2,2.9,9.209,0.235
20190613,309701,null,8.8,10.0,2.6,9.549,0.234
20190612,309044,null,8.2,8.9,2.8,9.778,0.674
20190611,309373,null,6.5,7.4,2.6,9.238,0.735
20190610,321467,null,7.0,6.6,2.6,9.080,0.841
20190609,336986,null,6.6,6.1,2.7,8.580,0.789
20190608,392297,null,7.2,4.1,2.8,8.837,0.563
20190607,464155,null,4.6,7.4,3.2,9.177,0.594
20190606,319758,null,6.1,7.8,2.9,8.296,0.769
20190605,304276,null,5.5,10.3,3.3,9.700,0.657
20190604,307232,null,4.5,4.8,3.0,7.981,0.684
20190603,301322,null,3.5,5.6,3.2,7.320,0.722
20190602,309019,null,5.0,6.3,3.0,8.908,0.617
20190601,315346,null,4.8,6.7,3.3,8.406,0.571
20190531,316566,null,5.2,6.5,3.4,7.290,0.653
20190530,324518,null,6.6,7.6,3.3,7.150,0.565
20190529,351064,null,8.4,6.2,3.6,8.436,0.886
20190528,434213,null,4.9,5.2,3.0,7.980,0.498
20190527,357107,null,4.2,8.7,4.1,9.562,0.773
20190526,319094,null,3.5,8.2,3.0,8.187,0.497
20190525,305334,null,6.0,8.8,3.4,8.889,0.635
20190524,307952,null,8.2,7.9,3.3,9.640,0.656
20190523,311686,null,5.5,9.3,3.4,9.993,0.779
20190522,301699,null,8.0,8.6,3.5,9.546,0.502
20190521,315123,null,6.0,7.9,3.5,9.705,0.557
20190520,408103,null,6.4,7.5,3.7,8.290,0.680
20190519,365144,null,5.7,6.3,3.4,8.371,0.686
20190518,340240,null,7.5,9.8,3.7,9.640,0.450
20190517,297952,null,8.6,8.8,4.0,8.679,0.490
20190516,299001,null,8.0,7.3,4.1,8.851,0.535
20190515,299943,null,5.6,9.8,3.8,9.478,0.627
20190514,295863,null,6.0,7.0,3.8,6.909,1.099
20190513,296708,null,6.3,7.3,4.1,7.832,0.748
20190512,295691,null,6.2,7.1,4.0,7.408,0.799
20190511,301152,null,6.5,8.0,4.0,8.606,0.760
20190510,293163,null,5.5,9.0,4.4,8.649,0.790
20190509,292998,null,5.6,9.9,2.3,9.261,0.716
20190508,290859,null,2.5,10.5,2.5,8.870,0.616
20190507,299335,null,5.2,8.8,2.7,10.132,0.723
20190506,307249,null,5.6,8.7,2.6,10.103,0.974
20190505,297011,null,4.7,8.4,2.3,9.749,0.843
20190504,307670,null,5.4,8.2,2.3,9.108,0.874
20190503,316843,null,6.1,8.4,2.4,9.752,0.805
20190502,330264,null,4.4,9.0,2.9,10.291,0.945
20190501,349184,null,5.2,8.2,2.6,11.529,0.941
20190430,380472,null,6.4,8.2,2.6,10.200,0.653
20190429,336966,null,5.4,8.4,2.6,12.125,0.880
20190428,302100,null,8.7,8.4,2.4,10.664,0.904
20190427,329537,null,6.2,8.4,2.3,9.571,0.700
20190426,341892,null,7.7,8.7,2.4,11.064,0.809
20190425,321179,null,8.6,8.9,2.3,10.042,0.986
20190424,397960,null,7.6,9.0,3.6,10.473,0.744
20190423,302855,null,4.7,9.9,2.2,10.660,0.492
20190422,297401,null,8.8,9.4,2.4,11.541,0.826
20190421,304343,null,6.6,8.8,2.1,11.613,0.765
20190420,305550,null,1.1,10.9,2.2,10.445,0.574
20190419,295917,null,8.0,9.3,2.3,9.750,0.699
20190418,300333,null,8.5,11.1,2.4,9.980,0.649
20190417,295060,null,8.2,9.6,2.3,9.603,0.620
20190416,307643,null,7.3,9.9,2.5,9.716,0.673
20190415,302434,null,6.0,9.4,2.5,10.732,0.859
20190414,303614,null,8.9,9.2,2.2,9.721,0.747
20190413,305735,null,7.4,8.5,2.2,9.160,0.740
20190412,316751,null,6.5,9.8,2.4,10.280,0.930
20190411,309890,null,3.8,9.4,3.5,10.019,0.910
20190410,385401,null,5.5,11.0,3.9,11.919,0.928
20190409,295038,null,8.2,9.2,2.2,11.115,0.569
20190408,306488,null,5.1,10.4,3.3,10.617,0.891
20190407,311065,null,6.5,9.5,2.9,11.156,0.586
20190406,301213,null,6.8,9.5,3.0,10.906,0.678
20190405,297231,null,7.1,9.0,2.3,12.334,0.887
20190404,299166,null,7.3,10.5,2.8,11.928,0.777
20190403,297651,null,7.1,10.3,2.6,11.806,0.948
20190402,294889,null,8.1,10.9,2.3,10.967,0.872
20190401,294932,null,5.1,11.6,2.2,10.351,0.898
20190331,305071,null,6.3,9.8,2.6,10.702,0.815
20190330,314148,null,3.1,11.7,2.9,11.363,0.694
20190329,300488,null,6.8,10.2,3.6,11.380,0.834
20190328,301195,null,9.5,10.1,3.5,11.944,0.573
20190327,303131,null,7.1,11.3,4.0,12.740,0.565
20190326,303876,null,4.4,10.8,3.6,12.744,1.289
20190325,335876,null,6.6,10.0,3.0,11.822,0.892
20190324,321307,null,7.3,9.2,3.2,10.392,0.730
20190323,334581,null,4.2,10.4,3.1,11.247,0.765
20190322,392152,null,4.8,8.7,3.8,10.153,0.598
20190321,427762,null,4.7,10.8,2.6,12.239,0.622
20190320,299249,null,4.2,10.0,2.1,11.415,1.035
20190319,300548,null,4.2,9.0,2.4,13.320,0.729
20190318,289001,null,2.7,10.9,2.5,11.849,0.910
20190317,304398,null,4.8,10.0,1.2,11.200,0.716
20190316,320075,null,5.0,10.5,1.5,9.910,0.567
20190315,313544,null,6.0,11.3,2.0,10.152,0.843
20190314,294314,null,4.8,8.8,0.7,9.270,0.965
20190313,299933,null,4.7,10.0,1.1,9.090,0.845
20190312,310465,null,4.3,9.4,1.0,10.038,0.926
20190311,370384,null,2.7,8.0,1.4,10.141,0.527
20190310,380001,null,4.0,9.6,3.9,12.241,1.324
20190309,290016,null,4.8,9.5,1.8,9.106,0.559
20190308,289537,null,5.7,11.5,2.7,10.728,0.575
20190307,273359,null,4.7,11.1,2.2,10.060,0.554
20190306,290964,null,4.8,11.2,2.1,10.029,0.712
20190305,279443,null,7.5,10.4,2.6,10.090,0.557
20190304,298531,null,4.8,10.1,4.3,13.160,0.705
20190303,298271,null,4.4,9.3,3.2,13.776,0.910
20190302,289974,null,4.5,9.7,4.2,12.618,0.732
20190301,289418,null,4.8,9.8,3.2,15.426,0.480
20190228,291665,null,6.8,10.9,4.6,10.560,0.636
20190227,284877,null,5.4,9.2,4.1,9.900,0.600
20190226,288944,null,5.3,7.2,4.1,9.705,0.590
20190225,293540,null,7.0,8.0,6.0,12.950,0.954
20190224,303287,null,4.7,8.1,8.4,9.645,0.697
20190223,306057,null,4.3,8.4,4.2,9.630,0.600
20190222,300428,null,6.0,8.8,4.7,9.922,0.831
20190221,303630,null,4.6,7.8,4.6,9.510,0.699
20190220,342516,null,4.5,8.6,4.8,9.510,0.488
20190219,372004,null,5.5,9.5,5.9,12.761,0.630
20190218,284419,null,4.8,9.9,4.8,11.048,0.901
20190217,294284,null,5.2,7.7,5.1,9.676,0.484
20190216,289454,null,2.0,8.0,5.2,10.451,0.594
20190215,280785,null,5.9,10.9,4.3,10.765,0.693
20190214,280624,null,6.1,11.6,4.3,10.042,0.546
20190213,280691,null,4.2,12.5,5.1,10.388,0.576
20190212,277333,null,3.8,9.1,4.9,10.399,0.592
20190211,281284,null,3.3,10.6,3.8,10.770,0.718
20190210,288589,null,4.1,10.9,3.5,10.722,0.589
20190209,289388,null,3.7,9.7,3.8,10.890,0.334
20190208,282366,null,5.8,7.5,4.6,10.764,0.376
20190207,296653,null,6.2,8.7,4.0,11.632,0.289
20190206,294828,null,4.1,9.6,4.5,12.846,0.167
20190205,287855,null,4.6,8.1,4.7,10.744,0.882
20190204,356353,null,4.0,7.2,4.1,9.826,0.370
20190203,354331,null,3.8,8.5,5.1,12.088,0.748
20190202,308535,null,4.2,9.2,4.4,10.196,0.755
20190201,314308,null,3.9,10.5,4.6,11.309,0.664
20190131,326887,null,6.4,11.9,5.9,12.257,0.740
20190130,285487,null,5.2,12.3,4.7,10.821,0.611
20190129,282848,null,3.6,10.5,3.8,11.958,0.648
20190128,293958,null,3.4,8.6,4.5,11.496,0.789
20190127,295723,null,4.4,9.3,3.7,11.031,0.535
20190126,290658,null,3.9,8.8,4.0,10.192,0.616
20190125,282127,null,3.6,10.7,4.5,10.590,0.789
20190124,286124,null,7.1,11.2,4.6,10.198,0.651
20190123,281856,null,6.2,12.3,5.8,11.336,0.634
20190122,293176,null,3.1,9.5,4.7,10.800,0.484
20190121,288226,null,3.3,9.2,5.8,12.242,0.716
20190120,295296,null,3.1,8.8,2.2,11.869,0.680
20190119,297137,null,4.2,9.2,4.4,11.180,0.445
20190118,281640,null,6.1,10.7,3.7,12.119,0.741
20190117,282960,null,6.9,9.7,2.0,12.717,0.892
20190116,280844,null,2.8,9.8,2.7,12.010,0.619
20190115,280656,null,3.1,6.5,1.5,11.593,0.367
20190114,286511,null,2.5,6.8,1.8,11.332,0.418
20190113,293532,null,3.1,7.5,1.9,10.934,0.308
20190112,296730,null,3.6,8.8,2.4,11.050,0.100
20190111,285320,null,3.1,9.0,3.7,11.018,1.459
20190110,288017,null,2.8,9.9,4.5,11.034,1.024
20190109,293620,null,6.5,9.7,3.9,10.646,0.567
20190108,281905,null,2.8,9.7,2.4,13.231,0.655
20190107,286842,null,3.9,8.5,4.0,13.991,0.833
20190106,297101,null,4.2,9.2,5.1,13.543,0.876
20190105,290295,null,3.2,8.2,4.0,13.141,0.885
20190104,287082,null,2.9,8.7,4.8,13.053,1.408
20190103,286733,null,2.8,8.0,4.1,12.739,1.064
20190102,282630,null,6.6,8.8,3.4,12.107,0.802
20190101,283523,null,4.2,7.6,4.4,12.235,0.782
20181231,294764,null,2.8,7.8,1.6,11.410,0.888
20181230,297245,null,3.8,8.1,2.4,11.146,0.609
20181229,296705,null,4.2,8.1,1.5,10.689,0.782
20181228,284951,null,2.7,8.7,1.3,10.740,0.792
20181227,288780,null,3.0,11.0,2.6,10.317,0.631
20181226,285876,null,3.0,10.3,2.9,11.197,0.582
20181225,289211,null,4.2,8.8,4.4,9.925,0.313
20181224,284053,null,3.2,9.0,4.9,10.369,0.408
20181223,310452,null,3.7,10.2,3.6,11.593,0.615
20181222,303653,null,4.2,9.2,2.7,9.688,0.950
20181221,293062,null,2.9,8.0,3.0,10.595,0.888
20181220,281915,null,3.1,9.5,4.4,9.816,0.750
20181219,290542,null,2.5,9.2,2.4,9.343,1.061
20181218,291626,null,2.9,8.1,2.6,9.082,0.542
20181217,295491,null,3.0,4.0,7.5,11.143,0.873
20181216,311873,null,3.0,8.1,3.5,10.908,1.132
