date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m),송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m)
2020-09-24,,,8.53125,160.9375,21.058333333333334,31.285416666666666,,,,,,,,,,,,12.0625,164.3125,22.28958333333333,25.789583333333336,1.9,,2.4,,12.0,57.9375,21.085416666666667,1013.3937500000001,
2020-09-25,,,7.470833333333334,243.16666666666666,21.3125,30.98125,,,,,,,,,,,,11.052083333333334,143.375,22.152083333333334,25.485416666666666,1.6,,2.5,,10.2,20.833333333333332,20.89375,1010.2291666666666,
2020-09-26,,,7.908333333333334,224.33333333333334,21.610416666666666,30.45,,,,,,,,,,,,14.785106382978723,198.06382978723406,22.121276595744682,24.882978723404257,1.9,,2.8,,10.0,68.375,20.485416666666666,1013.975,
2020-09-27,,,6.520833333333333,243.75,21.741666666666664,29.852083333333336,,,,,,,,,,,,14.664583333333333,182.45833333333334,22.099999999999998,24.114583333333332,2.0,,2.7,,11.5,104.64583333333333,19.670833333333334,1017.5083333333333,
2020-09-28,,,8.206249999999999,147.83333333333334,21.822916666666668,29.09375,,,,,,,,,,,,14.514583333333334,156.10416666666666,22.152083333333334,23.868750000000002,1.7,,2.5,,9.2,129.29166666666666,19.227083333333333,1016.86875,
2020-09-29,,,7.772916666666667,150.70833333333334,21.87291666666667,28.20625,,,,,,,,,,,,13.450000000000001,146.5,22.243750000000002,23.443749999999998,0.9,,1.5,,5.6,232.45833333333334,19.395833333333332,1011.1479166666667,
2020-09-30,,,8.304166666666667,179.60416666666666,21.99791666666667,27.2625,,,,,,,,,,,,16.48125,161.10416666666666,22.233333333333334,22.541666666666668,1.1,,1.4,,9.9,160.54166666666666,20.064583333333335,1009.7312499999999,
2020-10-01,,,8.1,254.0,22.0,26.8,,,,,,,,,,,,20.185416666666665,177.77083333333334,22.393749999999997,22.181250000000002,1.1,,1.3,,7.1,194.70833333333334,19.610416666666666,1013.8083333333334,
2020-10-02,,,8.602083333333333,151.39583333333334,22.2375,25.714583333333334,,,,,,,,,,,,19.804166666666667,128.875,22.40625,21.816666666666666,0.7,,1.2,,8.6,261.6666666666667,20.412499999999998,1014.9020833333334,
2020-10-03,,,7.333333333333333,152.16666666666666,22.391666666666666,25.070833333333336,,,,,,,,,,,,17.125,141.625,22.45625,21.854166666666668,0.3,,0.5,,4.1,214.20833333333334,21.395833333333332,1014.6875,
2020-10-04,,,6.910416666666666,193.45833333333334,22.460416666666664,24.558333333333334,,,,,,,,,,,,16.302083333333332,139.64583333333334,22.537499999999998,21.279166666666665,0.8,,1.0,,9.0,248.45833333333334,21.854166666666668,1010.6729166666668,
2020-10-05,,,7.479166666666667,185.97916666666666,22.289583333333336,24.12291666666667,,,,,,,,,,,,8.9,104.0,22.5,21.5,0.6,,0.9,,4.0,303.0,20.9,1010.9,
2020-10-06,,,5.577083333333333,222.58333333333334,22.037499999999998,23.81458333333333,,,,,,,,,,,,17.991666666666667,176.02083333333334,21.858333333333334,21.258333333333333,0.8,,1.2,,7.5,170.6875,17.304166666666667,1020.1020833333333,
2020-10-07,,,6.96875,216.22916666666666,21.858333333333334,23.56458333333333,,,,,,,,,,,,12.685416666666667,160.39583333333334,21.72083333333333,20.506249999999998,2.1,,2.9,,11.8,91.29166666666667,18.566666666666666,1023.6791666666667,
2020-10-08,,,7.323404255319149,210.74468085106383,21.51063829787234,23.406382978723403,,,,,,,,,,,,15.514583333333334,225.0,21.65625,20.147916666666667,3.0,,3.9,,15.1,50.770833333333336,19.441666666666666,1023.9625,
2020-10-09,,,5.777083333333334,138.97916666666666,21.260416666666668,23.172916666666666,,,,,,,,,,,,19.875,228.625,21.472916666666666,19.997916666666665,3.5,,4.7,,15.4,45.458333333333336,19.552083333333332,1020.8458333333333,
2020-10-10,,,5.154166666666667,141.0,21.135416666666668,22.947916666666668,,,,,,,,,,,,12.708333333333334,184.875,21.3875,19.866666666666667,2.6,,3.5,,11.2,51.5625,18.704166666666666,1018.0479166666668,
2020-10-11,,,4.689583333333333,139.29166666666666,21.1125,22.645833333333332,,,,,,,,,,,,14.602083333333333,179.22916666666666,21.214583333333334,19.78125,1.5,,2.2,,7.8,110.5,17.952083333333334,1015.7770833333334,
2020-10-12,,,6.3999999999999995,148.79166666666666,21.170833333333334,22.320833333333336,,,,,,,,,,,,11.858333333333334,163.0625,21.522916666666664,20.189583333333335,1.2,,1.7,,3.2,240.625,18.45625,1013.7541666666666,
2020-10-13,,,7.020833333333333,172.95833333333334,21.172916666666666,22.04375,,,,,,,,,,,,10.63125,194.35416666666666,21.556250000000002,23.708333333333332,0.7,,1.0,,7.8,237.5625,18.010416666666668,1017.8145833333333,
2020-10-14,,,8.052083333333334,149.95833333333334,21.0625,21.956249999999997,,,,,,,,,,,,25.560526315789474,181.57894736842104,21.349999999999998,32.21842105263158,0.6,,1.0,,7.1,209.89473684210526,17.73421052631579,1022.5815789473684,
2020-10-15,,,9.735416666666667,187.5625,21.04375,21.652083333333334,,,,,,,,,,,,23.264583333333334,146.875,21.335416666666664,32.208333333333336,0.9,,1.2,,10.7,199.5625,16.55,1023.0833333333334,
2020-10-16,,,7.069565217391304,154.8913043478261,21.019565217391303,21.57608695652174,,,,,,,,,,,,19.166666666666668,158.08333333333334,21.108333333333334,32.06041666666667,1.3,,2.1,,7.1,129.20833333333334,17.341666666666665,1022.2291666666666,
2020-10-17,,,10.241666666666667,201.125,21.01875,21.458333333333332,,,,,,,,,,,,22.51063829787234,155.80851063829786,21.10625,32.1,0.6,,0.8,,6.0,223.54166666666666,16.860416666666666,1021.6625,
2020-10-18,,,10.806382978723404,200.9787234042553,20.97659574468085,21.372340425531913,,,,,,,,,,,,22.62826086956522,138.3695652173913,21.04375,31.912499999999998,0.4,,0.5,,4.2,254.77083333333334,16.645833333333332,1022.35,
2020-10-19,,,9.4625,241.8125,20.8875,21.818749999999998,,,,,,,,,,,,20.402083333333334,136.85416666666666,20.90625,31.53125,0.5,,0.8,,7.2,194.375,17.064583333333335,1023.56875,
2020-10-20,,,9.37872340425532,217.12765957446808,20.738297872340425,21.863829787234042,,,,,,,,,,,,27.875,57.875,20.682978723404254,31.112765957446808,0.8,,1.1,,7.1,175.375,17.333333333333332,1025.5020833333333,
2020-10-21,,,6.702083333333333,222.20833333333334,20.5375,21.941666666666666,,,,,,,,,,,,,,20.868750000000002,30.758333333333336,0.7,,1.1,,4.9,241.75,17.835416666666667,1019.4791666666666,
2020-10-22,,,7.9937499999999995,218.4375,20.3625,22.135416666666668,,,,,,,,,,,,,,20.79375,30.6875,0.5,,0.9,,6.1,155.5,16.808333333333334,1011.63125,
2020-10-23,,,6.189583333333334,178.02083333333334,20.095833333333335,22.118750000000002,,,,,,,,,,,,,,20.491666666666667,30.702083333333334,0.5,,0.9,,8.1,262.6666666666667,13.822916666666666,1011.3916666666668,
2020-10-24,,,5.695744680851064,171.31914893617022,19.836170212765957,21.846808510638297,,,,,,,,,,,,,,20.070833333333333,30.724999999999998,0.7,,1.1,,10.0,278.2291666666667,13.727083333333333,1015.5500000000001,
2020-10-25,,,4.702083333333333,199.39583333333334,19.770833333333332,21.79375,,,,,,,,,,,,,,19.945833333333333,30.697916666666668,0.8,,1.1,,5.2,270.75,14.935416666666667,1017.9333333333334,
2020-10-26,,,5.23125,198.64583333333334,19.539583333333333,21.870833333333334,,,,,,,,,,,,,,19.704166666666666,30.858333333333334,0.4,,0.7,,4.7,254.08333333333334,15.433333333333332,1018.6708333333332,
2020-10-27,,,5.379166666666666,245.41666666666666,19.439583333333335,21.860416666666666,,,,,,,,,,,,32.67619047619048,164.0952380952381,20.0,31.864583333333332,0.4,,0.5,,4.2,267.9583333333333,16.279166666666665,1019.6604166666666,
2020-10-28,,,6.545833333333333,215.3125,19.23125,21.804166666666664,,,,,,,,,,,,22.97083333333333,184.29166666666666,19.962500000000002,33.135416666666664,0.4,,0.6,,4.3,268.1041666666667,17.0,1020.2541666666666,
2020-10-29,,,6.404166666666666,212.3125,18.947916666666668,21.645833333333332,,,,,,,,,,,,23.666666666666668,185.27083333333334,19.483333333333334,33.1,0.6,,1.0,,7.8,196.41666666666666,15.491666666666667,1021.74375,
2020-10-30,,,6.555555555555555,203.51111111111112,18.61777777777778,26.782222222222224,,,,,,,,,,,,19.685416666666665,194.02083333333334,19.535416666666666,33.110416666666666,1.5,,2.0,,11.4,101.95833333333333,15.387500000000001,1023.8625000000001,
2020-10-31,,,7.908333333333334,194.72916666666666,18.391666666666666,32.68333333333334,,,,,,,,,,,,21.037499999999998,143.1875,19.566666666666666,32.979166666666664,1.5,,2.1,,7.4,136.27083333333334,14.941666666666668,1025.3354166666666,
2020-11-01,,,7.6,171.0,18.4,32.7,,,,,,,,,,,,23.866666666666664,167.75,19.777083333333334,32.775,0.5,,0.9,,4.4,262.3958333333333,16.46875,1020.6750000000001,
2020-11-02,,,7.797916666666667,218.27083333333334,18.3125,32.60625,,,,,,,,,,,,21.95625,159.625,19.485416666666666,32.327083333333334,0.3,,0.5,,6.9,290.3333333333333,15.19375,1018.9375,
2020-11-03,,,7.464583333333334,193.04166666666666,18.175,32.608333333333334,,,,,,,,,,,,24.391666666666666,170.16666666666666,19.243750000000002,31.795833333333334,0.5,,0.9,,9.6,297.625,11.34375,1018.3166666666666,
2020-11-04,,,7.995744680851064,197.72340425531914,17.94255319148936,32.67446808510638,,,,,,,,,,,,24.683333333333334,175.16666666666666,18.997916666666665,31.441666666666666,0.5,,0.7,,7.2,261.2916666666667,9.670833333333333,1022.8416666666667,
2020-11-05,,,6.91875,191.52083333333334,17.8125,32.68541666666667,,,,,,,,,,,,6.8,260.0,19.3,31.4,0.4,,0.5,,1.4,322.0,9.4,1024.8,
2020-11-06,,,6.7875000000000005,211.64583333333334,17.802083333333332,32.67291666666667,,,,,,,,,,,,28.25208333333333,139.85416666666666,18.133333333333333,31.208333333333332,0.5,,0.8,,7.0,247.97916666666666,16.724999999999998,1021.9812499999999,
2020-11-07,,,6.842553191489362,189.40425531914894,17.819148936170212,32.6,,,,,,,,,,,,24.1125,195.125,18.527083333333334,30.933333333333334,0.7,,1.0,,8.1,237.97916666666666,18.416666666666668,1016.4895833333334,
2020-11-08,,,3.85,167.8125,17.752083333333335,32.50625,,,,,,,,,,,,17.1,218.08333333333334,18.900000000000002,30.956249999999997,0.8,,1.0,,9.1,271.5208333333333,15.160416666666668,1018.8541666666666,
2020-11-09,,,5.638297872340425,160.25531914893617,17.393617021276597,32.41489361702128,,,,,,,,,,,,11.370833333333332,189.35416666666666,18.604166666666668,31.01875,0.9,,1.3,,11.1,244.29166666666666,10.660416666666666,1022.8666666666667,
2020-11-10,,,4.3062499999999995,227.875,17.349999999999998,32.481249999999996,,,,,,,,,,,,13.085416666666667,198.33333333333334,18.427083333333332,31.15833333333333,0.5,,0.9,,5.3,234.875,11.19375,1026.4750000000001,
2020-11-11,,,5.427083333333333,164.20833333333334,17.1875,32.489583333333336,,,,,,,,,,,,17.247916666666665,173.22916666666666,18.25,31.141666666666666,0.7,,0.9,,4.9,214.52083333333334,12.191666666666668,1030.9895833333333,
2020-11-12,,,6.427083333333333,176.47916666666666,17.139583333333334,32.49791666666667,,,,,,,,,,,,25.037499999999998,156.66666666666666,18.158333333333335,30.87708333333333,0.7,,1.1,,4.7,252.72916666666666,14.029166666666667,1029.575,
2020-11-13,,,8.981250000000001,193.52083333333334,17.052083333333332,32.481249999999996,,,,,,,,,,,,21.637500000000003,174.41666666666666,18.266666666666666,30.5,0.4,,0.9,,6.2,230.70833333333334,15.041666666666666,1026.7770833333334,
2020-11-14,,,8.339583333333334,165.0,17.027083333333334,32.458333333333336,,,,,,,,,,,,25.625,137.75,18.527083333333334,30.802083333333332,1.4,,2.1,,8.8,117.16666666666667,15.929166666666667,1028.8708333333334,
2020-11-15,,,9.018749999999999,180.45833333333334,16.9875,32.479166666666664,,,,,,,,,,,,22.985416666666666,163.9375,18.185416666666665,30.506249999999998,1.1,,1.8,,8.4,280.6875,15.737499999999999,1026.2416666666666,
2020-11-16,,,11.766666666666666,208.625,16.98125,32.458333333333336,,,,,,,,,,,,31.1125,155.33333333333334,17.660416666666666,31.691666666666666,0.6,,0.9,,7.4,187.5625,15.360416666666666,1025.3770833333333,
2020-11-17,,,10.145833333333334,194.8125,17.054166666666667,32.427083333333336,,,,,,,,,,,,23.878723404255318,154.12765957446808,17.57872340425532,32.68936170212766,1.0,,1.5,,6.8,196.0,17.564583333333335,1025.0083333333334,
2020-11-18,,,10.247916666666667,196.6875,17.07916666666667,32.485416666666666,,,,,,,,,,,,27.291666666666668,177.52083333333334,17.639583333333334,32.427083333333336,0.9,,1.4,,6.4,243.72916666666666,18.066666666666666,1019.8729166666667,
2020-11-19,,,12.514583333333334,191.10416666666666,17.245833333333334,32.579166666666666,,,,,,,,,,,,23.2,173.58333333333334,17.150000000000002,32.21041666666667,2.7,,4.2,,15.0,220.0625,19.712500000000002,1008.9166666666666,
2020-11-20,,,7.416666666666667,192.89583333333334,17.177083333333332,32.40625,,,,,,,,,,,,24.200000000000003,163.46808510638297,16.5468085106383,31.970212765957445,0.9,,1.3,,7.9,224.70833333333334,13.78125,1013.525,
2020-11-21,,,6.074468085106383,180.87234042553192,16.93404255319149,32.304255319148936,,,,,,,,,,,,19.354166666666668,174.875,16.645833333333332,31.59375,1.5,,2.3,,9.4,133.14583333333334,11.285416666666668,1022.65,
2020-11-22,,,5.2749999999999995,159.95833333333334,16.820833333333333,32.31458333333333,,,,,,,,,,,,19.239583333333332,210.77083333333334,17.566666666666666,31.227083333333336,1.2,,1.6,,7.4,265.9583333333333,12.770833333333334,1019.4895833333334,
2020-11-23,,,7.291666666666667,152.66666666666666,16.470833333333335,32.18333333333334,,,,,,,,,,,,9.89787234042553,185.85106382978722,17.45531914893617,31.351063829787233,0.7,,1.0,,6.5,264.2916666666667,10.095833333333333,1023.7541666666666,
2020-11-24,,,5.03125,138.0,16.34375,32.24791666666667,,,,,,,,,,,,13.4375,215.1875,16.833333333333332,31.493750000000002,0.8,,1.2,,6.3,234.79166666666666,9.99375,1025.4708333333333,
2020-11-25,,,7.110416666666667,142.79166666666666,16.2,32.295833333333334,,,,,,,,,,,,15.029166666666667,183.29166666666666,17.087500000000002,31.53125,0.4,,0.6,,5.9,265.125,11.583333333333334,1024.1416666666667,
2020-11-26,,,6.445652173913044,126.73913043478261,16.33913043478261,32.26304347826087,,,,,,,,,,,,18.341666666666665,170.8125,16.868750000000002,31.504166666666666,0.4,,0.6,,6.7,250.125,10.741666666666667,1024.7104166666666,
2020-11-27,,,6.433333333333334,110.375,16.3125,32.27916666666666,,,,,,,,,,,,15.225,165.10416666666666,17.068749999999998,31.52916666666667,0.8,,1.0,,7.9,287.6458333333333,12.035416666666668,1021.8937500000001,
2020-11-28,,,5.885416666666667,147.75,16.002083333333335,32.25,,,,,,,,,,,,24.1125,172.95833333333334,17.639583333333334,31.745833333333334,1.3,,1.9,,7.7,264.4166666666667,6.872916666666666,1024.6937500000001,
2020-11-29,,,8.8,188.31914893617022,15.610638297872342,32.12765957446808,,,,,,,,,,,,19.083333333333332,162.0,17.554166666666667,31.7,1.1,,1.6,,5.6,273.2708333333333,6.285416666666666,1026.59375,
2020-11-30,,,6.959574468085107,173.87234042553192,15.48936170212766,32.04468085106383,,,,,,,,,,,,20.658333333333335,154.5625,17.020833333333332,31.564583333333335,0.5,,0.8,,6.0,250.47916666666666,6.6000000000000005,1031.3208333333334,
2020-12-01,,,6.829787234042553,208.0,15.274468085106383,31.944680851063833,,,,,,,,,,,,20.772916666666667,179.0625,16.566666666666666,31.48125,0.7,,0.9,,6.6,223.14583333333334,7.389583333333333,1032.4520833333333,
2020-12-02,,,7.5,167.0,14.9,31.8,,,,,,,,,,,,19.708333333333332,166.6875,16.520833333333332,31.516666666666666,0.7,,1.0,,7.2,140.72916666666666,9.49375,1027.5666666666666,
2020-12-03,,,9.602083333333333,189.16666666666666,15.139583333333334,31.72083333333333,,,,,,,,,,,,21.177083333333332,158.54166666666666,16.970833333333335,31.639583333333334,0.6,,0.9,,6.5,246.89583333333334,7.9624999999999995,1026.0083333333334,
2020-12-04,,,10.658333333333333,184.5,14.893749999999999,31.47083333333333,,,,,,,,,,,,20.89375,178.45833333333334,16.977083333333333,31.65625,0.7,,1.1,,6.3,298.4583333333333,6.366666666666667,1026.76875,
2020-12-05,,,11.272916666666667,176.39583333333334,14.68125,31.304166666666664,,,,,,,,,,,,18.572916666666668,174.41666666666666,16.89375,31.652083333333334,0.5,,0.7,,7.3,276.7083333333333,6.689583333333334,1028.0062500000001,
2020-12-06,,,9.704166666666667,192.58333333333334,14.835416666666667,31.020833333333332,,,,,,,,,,,,7.3,174.0,17.3,31.7,0.3,,0.4,,6.8,305.0,8.1,1027.5,
2020-12-07,,,7.527083333333334,122.29166666666667,14.685416666666667,30.806250000000002,,,,,,,,,,,,17.466666666666665,187.4375,16.375,31.64375,0.4,,0.6,,6.1,278.3125,8.86875,1025.6645833333334,
2020-12-08,,,7.408333333333334,102.66666666666667,14.56875,30.29375,,,,,,,,,,,,16.79574468085106,174.53191489361703,16.11063829787234,31.617021276595743,0.4,,0.6,,7.2,245.6875,6.1125,1026.2562500000001,
2020-12-09,,,7.364583333333333,141.16666666666666,14.335416666666667,30.177083333333332,,,,,,,,,,,,13.331249999999999,193.35416666666666,16.108333333333334,31.58125,0.5,,0.7,,5.2,280.5833333333333,6.2625,1024.89375,
2020-12-10,,,6.397916666666667,118.35416666666667,14.229166666666666,30.010416666666668,,,,,,,,,,,,15.460416666666667,201.70833333333334,15.983333333333334,31.483333333333334,0.4,,0.8,,4.0,277.6875,8.847916666666666,1021.0958333333333,
2020-12-11,,,6.91875,137.5,14.254166666666668,29.70625,,,,,,,,,,,,18.839583333333334,160.75,15.620833333333332,31.4375,0.3,,0.7,,6.1,288.7708333333333,10.34375,1018.6374999999999,
2020-12-12,,,8.577083333333333,153.83333333333334,14.149999999999999,29.370833333333334,,,,,,,,,,,,21.818749999999998,150.64583333333334,15.575000000000001,31.456249999999997,0.5,,0.6,,5.4,236.66666666666666,8.933333333333334,1016.6104166666668,
2020-12-13,,,11.664583333333333,167.70833333333334,14.1,29.243750000000002,,,,,,,,,,,,23.60625,160.16666666666666,15.106250000000001,31.616666666666664,0.7,,1.0,,9.8,262.2291666666667,7.822916666666667,1016.56875,
2020-12-14,,,10.897872340425533,175.93617021276594,13.87872340425532,29.06808510638298,,,,,,,,,,,,27.900000000000002,131.8125,14.383333333333333,31.8,1.6,,2.3,,11.3,246.25,1.3791666666666667,1023.7666666666668,
2020-12-15,,,12.351063829787234,177.19148936170214,13.580851063829787,28.851063829787233,,,,,,,,,,,,27.166666666666668,152.5625,14.450000000000001,31.71875,0.9,,1.4,,6.9,234.4375,1.5125,1027.9895833333333,
2020-12-16,,,11.504166666666668,187.58333333333334,13.397916666666667,28.943749999999998,,,,,,,,,,,,23.99791666666667,168.0625,14.477083333333333,31.697916666666668,0.7,,0.8,,8.8,280.9375,1.03125,1027.5520833333333,
2020-12-17,,,11.833333333333334,164.125,13.260416666666666,28.954166666666666,,,,,,,,,,,,22.989583333333332,148.64583333333334,14.225,31.816666666666666,0.8,,1.1,,7.2,277.9375,2.71875,1027.8979166666666,
2020-12-18,,,10.016666666666667,167.08333333333334,13.129166666666668,28.808333333333334,,,,,,,,,,,,23.922916666666666,127.8125,14.135416666666666,31.920833333333334,0.8,,1.1,,7.7,281.25,4.78125,1026.1499999999999,
2020-12-19,,,9.733333333333333,195.77083333333334,12.902083333333332,28.41875,,,,,,,,,,,,16.141666666666666,162.625,14.1625,31.991666666666664,1.0,,1.4,,9.8,224.95833333333334,3.03125,1027.96875,
2020-12-20,,,8.348936170212765,111.85106382978724,12.642553191489363,28.282978723404256,,,,,,,,,,,,22.931250000000002,127.0625,14.466666666666667,32.00416666666667,0.8,,1.2,,6.9,275.875,3.389583333333333,1029.5229166666666,
2020-12-21,,,7.5375000000000005,120.0,12.583333333333334,28.047916666666666,,,,,,,,,,,,27.860416666666666,72.89583333333333,15.460416666666667,32.05416666666667,0.6,,0.9,,8.1,268.2708333333333,4.65625,1027.7791666666667,
2020-12-22,,,6.2,121.4375,12.477083333333333,27.860416666666666,,,,,,,,,,,,10.879166666666668,115.14583333333333,16.520833333333332,32.06458333333334,0.5,,0.9,,7.4,260.6666666666667,6.55,1025.71875,
2020-12-23,,,5.40625,124.875,12.358333333333334,27.62708333333333,,,,,,,,,,,,9.752083333333333,179.625,16.83125,32.13333333333333,0.5,,0.8,,8.1,257.0625,7.914583333333333,1023.3395833333334,
2020-12-24,,,6.585416666666667,120.0625,12.325000000000001,27.485416666666666,,,,,,,,,,,,7.902083333333334,161.9375,17.25,32.06875,0.4,,0.7,,8.7,281.3958333333333,10.677083333333334,1015.4083333333333,
