date,avg_water_temp,gijang_buoy_관측소코드,gijang_buoy_기압(hPa),gijang_buoy_습도(%),gijang_buoy_기온(℃),gijang_buoy_수온(℃),gijang_buoy_최대파고(m),gijang_buoy_풍속(m/s),gijang_buoy_위도,gijang_buoy_경도,meis_buoy_관측소코드,meis_buoy_기압(hPa),meis_buoy_습도(%),meis_buoy_기온(℃),meis_buoy_수온(℃),meis_buoy_최대파고(m),meis_buoy_풍속(m/s),meis_buoy_위도,meis_buoy_경도
2020-04-29,14.2,22106.0,1017.8,60.0,16.7,15.9,1.4,6.2,36.35,129.7833,22189.0,1018.9,68.0,16.7,15.8,2.1,6.4,35.3453,129.8414
2020-04-30,14.3,22106.0,1014.6,69.0,16.6,15.6,2.9,7.7,36.35,129.7833,22189.0,1016.6,78.0,16.9,15.6,3.3,10.4,35.3453,129.8414
2020-05-01,14.3,22106.0,1011.8,79.0,17.8,16.0,1.9,6.9,36.35,129.7833,22189.0,1013.9,91.0,17.6,15.7,3.0,11.4,35.3453,129.8414
2020-05-02,14.1,22106.0,1010.0,79.0,17.8,15.7,2.2,7.3,36.35,129.7833,22189.0,1012.2,92.0,17.6,15.8,2.7,9.4,35.3453,129.8414
2020-05-03,14.2,22106.0,1008.2,88.0,16.4,15.4,1.4,4.8,36.35,129.7833,22189.0,1008.2,91.0,17.6,16.2,2.3,4.2,35.3453,129.8414
2020-05-04,14.3,22106.0,1008.3,89.0,16.2,15.8,2.2,5.7,36.35,129.7833,22189.0,1008.0,93.0,17.5,16.7,2.4,4.2,35.3453,129.8414
2020-05-05,14.5,22106.0,1013.5,76.0,14.7,16.0,2.8,3.6,36.35,129.7833,22189.0,1012.7,84.0,15.8,16.2,2.4,5.8,35.3453,129.8414
2020-05-06,14.6,22106.0,1015.3,82.0,15.3,15.7,3.1,7.0,36.35,129.7833,22189.0,1014.2,85.0,16.3,16.2,2.9,7.6,35.3453,129.8414
2020-05-07,15.0,22106.0,1020.7,73.0,14.8,15.9,1.7,4.8,36.35,129.7833,22189.0,1019.8,79.0,15.6,16.1,2.6,8.0,35.3453,129.8414
2020-05-08,15.1,22106.0,1016.8,75.0,16.1,16.3,2.0,4.8,36.35,129.7833,22189.0,1016.9,78.0,17.5,17.3,2.9,4.2,35.3453,129.8414
2020-05-09,14.8,22106.0,1008.4,91.0,16.4,16.2,3.8,8.1,36.35,129.7833,22189.0,1008.1,89.0,18.0,17.2,4.1,9.0,35.3453,129.8414
2020-05-10,14.4,22106.0,1004.0,75.0,18.2,16.5,3.5,5.8,36.35,129.7833,22189.0,1005.4,83.0,17.8,17.2,3.8,9.2,35.3453,129.8414
2020-05-11,14.2,22106.0,1005.6,53.0,19.9,16.6,1.9,5.3,36.35,129.7833,22189.0,1006.9,75.0,18.9,17.4,2.8,6.7,35.3453,129.8414
2020-05-12,14.2,22106.0,1003.1,62.0,18.0,16.7,2.3,6.3,36.35,129.7833,22189.0,1004.4,77.0,17.9,17.2,5.1,10.9,35.3453,129.8414
2020-05-13,14.3,22106.0,1013.4,55.0,17.7,15.9,2.1,5.9,36.35,129.7833,22189.0,1014.6,66.0,17.7,17.2,3.2,6.9,35.3453,129.8414
2020-05-14,14.6,22106.0,1016.1,62.0,17.7,15.8,1.3,5.9,36.35,129.7833,22189.0,1017.2,74.0,18.8,17.4,1.3,3.7,35.3453,129.8414
2020-05-15,14.7,22106.0,1012.3,87.0,16.3,16.0,1.7,5.3,36.35,129.7833,22189.0,1011.9,88.0,18.2,17.4,2.4,5.5,35.3453,129.8414
2020-05-16,14.9,22106.0,1007.1,95.0,15.9,15.9,2.4,3.9,36.35,129.7833,22189.0,1006.9,94.0,17.6,17.4,2.5,3.2,35.3453,129.8414
2020-05-17,15.0,22106.0,1006.7,93.0,16.5,16.9,1.2,4.6,36.35,129.7833,22189.0,1007.0,91.0,17.4,17.6,0.9,2.7,35.3453,129.8414
2020-05-18,15.0,22106.0,1002.9,96.0,16.4,16.9,1.6,4.1,36.35,129.7833,22189.0,1002.1,93.0,18.0,17.6,1.2,3.5,35.3453,129.8414
2020-05-19,,22106.0,998.1,68.0,16.5,17.0,5.4,6.9,36.35,129.7833,22189.0,998.4,80.0,17.7,17.4,4.2,8.2,35.3453,129.8414
2020-05-20,,22106.0,1010.9,70.0,13.9,15.8,6.9,10.3,36.35,129.7833,22189.0,1010.9,69.0,15.4,17.0,5.2,6.4,35.3453,129.8414
2020-05-21,,22106.0,1016.9,73.0,13.8,15.3,5.9,5.8,36.35,129.7833,22189.0,1016.6,73.0,15.3,17.3,4.9,5.7,35.3453,129.8414
2020-05-22,,22106.0,1016.4,78.0,14.5,15.6,2.2,2.6,36.35,129.7833,22189.0,1015.6,76.0,16.2,17.2,2.2,5.3,35.3453,129.8414
2020-05-23,,22106.0,1012.9,89.0,16.0,16.0,1.5,4.4,36.35,129.7833,22189.0,1012.9,82.0,17.5,17.6,1.7,3.8,35.3453,129.8414
2020-05-24,,22106.0,1008.9,88.0,17.6,16.5,1.7,6.2,36.35,129.7833,22189.0,1009.8,88.0,18.8,17.7,2.2,7.6,35.3453,129.8414
2020-05-25,,22106.0,1010.6,89.0,17.9,16.9,0.7,2.9,36.35,129.7833,22189.0,1010.8,90.0,19.0,17.9,1.0,3.9,35.3453,129.8414
2020-05-26,,22106.0,1007.8,89.0,17.9,17.1,0.8,3.1,36.35,129.7833,22189.0,1008.1,90.0,18.7,17.9,2.1,5.7,35.3453,129.8414
2020-05-27,,22106.0,1008.2,68.0,18.2,17.2,1.2,3.1,36.35,129.7833,22189.0,1008.2,77.0,19.1,18.1,1.9,3.5,35.3453,129.8414
2020-05-28,,22106.0,1009.3,74.0,18.3,17.6,0.9,3.6,36.35,129.7833,22189.0,1009.3,83.0,19.2,18.3,1.5,4.3,35.3453,129.8414
2020-05-29,,22106.0,1015.8,84.0,17.8,17.6,0.5,2.0,36.35,129.7833,22189.0,1015.2,87.0,19.0,18.5,1.1,3.9,35.3453,129.8414
2020-05-30,,22106.0,1018.4,94.0,18.2,18.2,0.5,2.5,36.35,129.7833,22189.0,1018.1,91.0,19.2,18.4,0.7,3.2,35.3453,129.8414
2020-05-31,15.9,22106.0,1012.8,94.0,18.8,18.5,0.9,4.1,36.35,129.7833,22189.0,1012.6,89.0,19.8,19.1,1.2,3.3,35.3453,129.8414
2020-06-01,15.6,22106.0,1007.6,77.0,20.1,18.3,1.0,5.6,36.35,129.7833,22189.0,1008.6,85.0,20.4,18.9,1.5,6.2,35.3453,129.8414
2020-06-02,15.2,22106.0,1007.3,69.0,19.7,18.4,1.4,5.0,36.35,129.7833,22189.0,1008.0,75.0,20.2,18.7,1.5,5.2,35.3453,129.8414
2020-06-03,15.0,22106.0,1003.3,82.0,19.8,18.7,1.2,6.1,36.35,129.7833,22189.0,1004.7,93.0,19.9,18.1,1.6,7.0,35.3453,129.8414
2020-06-04,15.0,22106.0,1002.5,81.0,21.1,18.3,1.3,5.4,36.35,129.7833,22189.0,1003.7,91.0,20.4,18.6,2.1,8.3,35.3453,129.8414
2020-06-05,14.9,22106.0,1007.4,82.0,20.4,18.3,1.0,4.6,36.35,129.7833,22189.0,1007.5,91.0,20.6,19.2,1.8,4.3,35.3453,129.8414
2020-06-06,16.2,22106.0,1011.4,92.0,19.0,18.7,0.8,3.6,36.35,129.7833,22189.0,1010.2,89.0,19.7,19.6,1.6,6.7,35.3453,129.8414
2020-06-07,17.0,22106.0,1013.2,91.0,19.1,18.9,1.3,2.9,36.35,129.7833,22189.0,1012.9,85.0,20.0,19.9,2.0,4.5,35.3453,129.8414
2020-06-08,16.9,22106.0,1014.6,85.0,20.3,19.3,1.3,6.2,36.35,129.7833,22189.0,1015.4,88.0,21.1,20.3,1.3,1.9,35.3453,129.8414
2020-06-09,16.5,22106.0,1014.2,88.0,20.9,19.2,1.7,8.0,36.35,129.7833,22189.0,1015.3,89.0,22.3,20.5,1.1,4.5,35.3453,129.8414
2020-06-10,16.2,22106.0,1009.5,93.0,21.3,19.2,1.4,6.9,36.35,129.7833,22189.0,1010.3,88.0,22.8,21.1,1.7,3.9,35.3453,129.8414
2020-06-11,16.1,22106.0,1004.3,94.0,20.4,20.1,0.8,2.6,36.35,129.7833,22189.0,1003.9,96.0,22.1,21.1,1.4,3.6,35.3453,129.8414
2020-06-12,16.1,22106.0,1005.9,94.0,21.2,20.6,0.7,4.1,36.35,129.7833,22189.0,1005.9,95.0,22.7,21.6,1.4,3.4,35.3453,129.8414
2020-06-13,16.3,22106.0,1005.4,95.0,21.4,21.2,0.7,3.8,36.35,129.7833,22189.0,1005.9,94.0,22.7,21.8,1.6,3.8,35.3453,129.8414
2020-06-14,,22106.0,1002.2,91.0,22.5,20.6,1.4,6.9,36.35,129.7833,22189.0,1003.7,93.0,22.7,21.3,3.5,9.8,35.3453,129.8414
2020-06-15,15.5,22106.0,1004.4,70.0,22.6,20.5,1.3,5.4,36.35,129.7833,22189.0,1005.5,80.0,22.5,20.8,2.2,5.8,35.3453,129.8414
2020-06-16,,22106.0,1006.5,79.0,20.8,19.7,0.8,4.0,36.35,129.7833,22189.0,1006.4,84.0,21.9,20.9,1.8,4.2,35.3453,129.8414
2020-06-17,,22106.0,1006.1,94.0,20.5,19.9,0.9,4.4,36.35,129.7833,22189.0,1006.5,88.0,21.9,21.1,1.1,2.4,35.3453,129.8414
2020-06-18,,22106.0,1003.9,93.0,19.8,19.6,1.5,4.8,36.35,129.7833,22189.0,1003.1,88.0,20.7,20.8,2.6,5.6,35.3453,129.8414
2020-06-19,,22106.0,1006.7,95.0,19.6,19.7,3.5,9.5,36.35,129.7833,22189.0,1006.0,87.0,21.2,20.6,3.9,9.1,35.3453,129.8414
2020-06-20,,22106.0,1012.0,94.0,20.4,20.6,2.6,3.9,36.35,129.7833,22189.0,1011.6,83.0,21.3,20.5,2.4,4.7,35.3453,129.8414
2020-06-21,,22106.0,1010.1,91.0,20.6,21.1,1.8,2.0,36.35,129.7833,22189.0,1009.4,82.0,21.4,21.0,1.9,5.2,35.3453,129.8414
2020-06-22,,22106.0,1009.5,94.0,21.2,21.3,1.3,3.6,36.35,129.7833,22189.0,1009.8,83.0,22.6,22.1,1.6,2.2,35.3453,129.8414
2020-06-23,,22106.0,1010.7,94.0,22.1,21.5,1.0,3.7,36.35,129.7833,22189.0,1010.5,89.0,23.2,22.6,0.9,2.8,35.3453,129.8414
2020-06-24,19.0,22106.0,1007.3,92.0,22.0,22.2,1.0,2.5,36.35,129.7833,22189.0,1007.0,88.0,23.5,22.8,1.6,3.4,35.3453,129.8414
2020-06-25,18.0,22106.0,1002.7,95.0,21.7,22.0,1.6,4.6,36.35,129.7833,22189.0,1002.9,94.0,23.2,22.9,2.4,7.6,35.3453,129.8414
2020-06-26,16.7,22106.0,1005.2,89.0,22.7,21.9,1.4,4.4,36.35,129.7833,22189.0,1005.9,87.0,22.9,22.2,2.4,8.0,35.3453,129.8414
2020-06-27,16.4,22106.0,1004.8,85.0,23.0,22.0,1.3,3.2,36.35,129.7833,22189.0,1005.3,94.0,22.7,21.8,2.2,4.0,35.3453,129.8414
2020-06-28,16.9,22106.0,1004.6,95.0,21.9,21.9,1.4,4.1,36.35,129.7833,22189.0,1004.6,92.0,22.8,22.2,1.4,2.8,35.3453,129.8414
2020-06-29,17.9,22106.0,1005.1,94.0,22.3,22.7,1.7,3.8,36.35,129.7833,22189.0,1004.6,93.0,23.0,22.8,2.3,4.7,35.3453,129.8414
2020-06-30,16.4,22106.0,991.7,95.0,20.0,19.3,5.5,8.7,36.35,129.7833,22189.0,992.8,88.0,22.0,21.0,7.1,13.8,35.3453,129.8414
2020-07-01,15.0,22106.0,1004.3,92.0,20.1,20.1,6.0,3.9,36.35,129.7833,22189.0,1004.4,89.0,20.9,20.8,5.0,3.9,35.3453,129.8414
2020-07-02,15.5,22106.0,1012.2,94.0,20.0,18.8,3.0,1.9,36.35,129.7833,22189.0,1011.9,86.0,21.7,21.2,2.8,2.8,35.3453,129.8414
2020-07-03,16.5,22106.0,1012.6,95.0,19.9,19.3,1.5,3.0,36.35,129.7833,22189.0,1011.0,90.0,21.7,20.8,2.0,5.8,35.3453,129.8414
2020-07-04,17.7,22106.0,1007.9,95.0,19.6,19.4,1.4,4.3,36.35,129.7833,22189.0,1007.3,91.0,20.6,21.1,1.9,5.7,35.3453,129.8414
2020-07-05,17.9,22106.0,1004.9,95.0,20.9,20.6,1.1,6.4,36.35,129.7833,22189.0,1005.5,89.0,22.4,22.0,1.4,3.4,35.3453,129.8414
2020-07-06,17.7,22106.0,1002.0,95.0,21.2,20.7,0.8,3.7,36.35,129.7833,22189.0,1002.1,95.0,23.1,22.4,0.9,3.1,35.3453,129.8414
2020-07-07,17.0,22106.0,1002.9,95.0,21.6,20.6,2.1,6.5,36.35,129.7833,22189.0,1004.1,95.0,22.3,21.3,1.9,6.7,35.3453,129.8414
2020-07-08,16.2,22106.0,1005.2,95.0,21.2,20.4,1.0,1.7,36.35,129.7833,22189.0,1005.2,91.0,22.5,21.6,1.3,2.9,35.3453,129.8414
2020-07-09,16.7,22106.0,1006.8,95.0,22.1,22.3,0.4,2.0,36.35,129.7833,22189.0,1006.2,91.0,22.3,21.4,0.9,3.4,35.3453,129.8414
2020-07-10,17.3,22106.0,1002.4,95.0,22.0,21.3,3.1,4.8,36.35,129.7833,22189.0,1002.0,,23.3,21.8,4.0,8.3,35.3453,129.8414
2020-07-11,16.3,22106.0,1007.4,94.0,20.9,20.7,5.5,7.6,36.35,129.7833,22189.0,1007.4,93.0,22.1,22.1,3.6,7.0,35.3453,129.8414
2020-07-12,18.5,22106.0,1012.5,94.0,20.8,20.9,3.6,5.2,36.35,129.7833,22189.0,1011.7,89.0,21.8,22.1,3.3,5.9,35.3453,129.8414
2020-07-13,19.2,22106.0,1005.3,95.0,19.7,20.3,4.8,8.6,36.35,129.7833,22189.0,1003.3,93.0,21.4,21.9,3.8,9.3,35.3453,129.8414
2020-07-14,19.6,22106.0,1003.1,95.0,19.8,20.5,5.0,9.9,36.35,129.7833,22189.0,1002.9,,20.8,22.0,3.7,8.5,35.3453,129.8414
2020-07-15,19.9,22106.0,1006.5,94.0,20.2,20.3,4.1,5.2,36.35,129.7833,22189.0,1006.1,81.0,21.3,22.3,3.6,5.8,35.3453,129.8414
2020-07-16,20.7,22106.0,1008.3,90.0,20.8,21.6,2.4,1.9,36.35,129.7833,22189.0,1007.8,81.0,21.9,22.7,1.9,4.4,35.3453,129.8414
2020-07-17,21.1,22106.0,1010.4,93.0,21.3,22.3,1.3,2.3,36.35,129.7833,22189.0,1009.7,82.0,22.5,22.9,1.7,5.1,35.3453,129.8414
2020-07-18,21.5,22106.0,1011.2,91.0,21.9,22.9,0.9,2.1,36.35,129.7833,22189.0,1010.8,83.0,23.0,22.8,1.4,3.8,35.3453,129.8414
2020-07-19,21.5,22106.0,1009.2,94.0,23.1,23.0,1.5,4.7,36.35,129.7833,22189.0,1009.3,93.0,24.2,23.6,1.3,5.0,35.3453,129.8414
2020-07-20,19.3,22106.0,1006.0,95.0,24.4,22.3,2.7,9.7,36.35,129.7833,22189.0,1008.1,93.0,25.1,23.0,2.9,9.6,35.3453,129.8414
2020-07-21,18.0,22106.0,1011.6,94.0,24.1,23.0,1.2,2.4,36.35,129.7833,22189.0,1011.7,91.0,24.3,23.4,1.8,4.1,35.3453,129.8414
2020-07-22,18.6,22106.0,1011.2,95.0,22.4,22.7,0.9,3.2,36.35,129.7833,22189.0,1010.7,94.0,23.5,23.4,1.1,3.4,35.3453,129.8414
2020-07-23,19.3,22106.0,1009.4,94.0,21.6,22.1,3.7,5.8,36.35,129.7833,22189.0,1007.8,92.0,23.5,23.2,2.6,7.1,35.3453,129.8414
2020-07-24,18.8,22106.0,999.8,95.0,22.6,21.2,5.1,8.3,36.35,129.7833,22189.0,1000.0,86.0,24.1,22.8,3.6,6.7,35.3453,129.8414
2020-07-25,16.5,22106.0,1003.1,94.0,21.7,21.0,3.0,4.0,36.35,129.7833,22189.0,1003.2,89.0,23.2,22.7,3.2,7.4,35.3453,129.8414
2020-07-26,15.8,22106.0,1008.7,95.0,21.6,21.6,3.1,3.1,36.35,129.7833,22189.0,1008.6,91.0,23.6,22.5,2.3,3.5,35.3453,129.8414
2020-07-27,16.6,22106.0,1010.1,95.0,21.9,21.6,2.2,4.6,36.35,129.7833,22189.0,1009.4,96.0,23.1,22.6,2.1,3.9,35.3453,129.8414
2020-07-28,17.7,22106.0,1012.0,94.0,21.9,21.9,1.9,4.2,36.35,129.7833,22189.0,1011.6,95.0,23.3,23.2,2.1,3.7,35.3453,129.8414
2020-07-29,19.0,22106.0,1014.0,95.0,22.1,21.6,1.2,2.3,36.35,129.7833,22189.0,1013.8,97.0,24.0,24.0,1.1,1.9,35.3453,129.8414
2020-07-30,19.8,22106.0,1013.8,94.0,22.6,21.5,1.2,4.5,36.35,129.7833,22189.0,1014.5,92.0,24.2,23.1,1.0,5.3,35.3453,129.8414
2020-07-31,19.6,22106.0,1012.8,94.0,24.3,22.4,0.7,4.2,36.35,129.7833,22189.0,1013.6,93.0,24.7,23.2,1.0,5.3,35.3453,129.8414
2020-08-01,18.5,22106.0,1011.1,95.0,25.1,23.3,1.0,3.8,36.35,129.7833,22189.0,1012.0,94.0,25.2,23.4,1.3,6.0,35.3453,129.8414
2020-08-02,17.2,22106.0,1009.4,95.0,24.8,23.9,1.6,5.7,36.35,129.7833,22189.0,1010.7,94.0,26.2,23.9,1.4,7.6,35.3453,129.8414
2020-08-03,16.1,22106.0,1009.2,94.0,24.2,23.0,1.7,7.4,36.35,129.7833,22189.0,1010.8,92.0,26.5,24.4,1.5,8.4,35.3453,129.8414
2020-08-04,15.7,22106.0,1012.1,95.0,23.6,22.1,1.4,6.7,36.35,129.7833,22189.0,1013.7,92.0,26.6,25.3,1.3,6.9,35.3453,129.8414
2020-08-05,15.3,22106.0,1013.4,95.0,22.5,20.6,1.3,6.5,36.35,129.7833,22189.0,1014.5,92.0,26.7,25.0,1.8,6.1,35.3453,129.8414
2020-08-06,14.4,22106.0,1007.4,95.0,21.4,19.0,2.8,7.7,36.35,129.7833,22189.0,1009.1,92.0,26.8,24.3,3.2,10.9,35.3453,129.8414
2020-08-07,13.9,22106.0,1007.3,95.0,20.8,19.4,2.0,2.5,36.35,129.7833,22189.0,1007.7,94.0,25.8,24.6,2.2,7.9,35.3453,129.8414
2020-08-08,13.7,22106.0,1005.3,94.0,20.8,20.2,2.8,3.6,36.35,129.7833,22189.0,1005.4,94.0,26.2,25.0,3.4,7.5,35.3453,129.8414
2020-08-09,13.6,22106.0,1005.7,95.0,21.2,19.1,2.7,7.4,36.35,129.7833,22189.0,1007.2,92.0,26.5,24.5,2.9,8.0,35.3453,129.8414
2020-08-10,13.7,22106.0,1005.2,95.0,21.6,18.0,3.8,7.1,36.35,129.7833,22189.0,1005.9,91.0,26.6,24.3,4.7,8.4,35.3453,129.8414
2020-08-11,13.1,22106.0,1009.7,95.0,20.7,18.2,2.2,6.7,36.35,129.7833,22189.0,1011.3,94.0,25.8,23.2,2.5,7.9,35.3453,129.8414
2020-08-12,13.6,22106.0,1012.3,95.0,22.5,19.5,1.3,4.2,36.35,129.7833,22189.0,1013.5,96.0,25.8,23.2,2.2,7.7,35.3453,129.8414
2020-08-13,13.7,22106.0,1009.8,95.0,22.9,20.9,1.2,4.3,36.35,129.7833,22189.0,1011.0,96.0,26.3,23.8,1.6,8.0,35.3453,129.8414
2020-08-14,12.9,22106.0,1006.0,95.0,23.3,21.2,2.2,7.0,36.35,129.7833,22189.0,1007.8,90.0,27.1,25.1,2.0,10.2,35.3453,129.8414
2020-08-15,12.8,22106.0,1008.2,94.0,23.6,21.1,1.3,4.1,36.35,129.7833,22189.0,1009.3,90.0,26.6,24.6,2.0,9.5,35.3453,129.8414
2020-08-16,13.5,22106.0,1010.5,95.0,24.4,22.2,0.9,3.5,36.35,129.7833,22189.0,1011.0,90.0,26.2,23.7,1.7,7.6,35.3453,129.8414
2020-08-17,14.2,22106.0,1012.7,95.0,25.7,22.4,0.7,3.7,36.35,129.7833,22189.0,1013.1,90.0,27.3,26.3,1.3,3.5,35.3453,129.8414
2020-08-18,15.6,22106.0,1011.9,95.0,24.2,22.2,0.5,3.7,36.35,129.7833,22189.0,1012.3,92.0,28.0,27.5,0.4,4.0,35.3453,129.8414
2020-08-19,17.1,22106.0,1009.5,95.0,25.2,22.5,0.7,4.0,36.35,129.7833,22189.0,1010.2,,28.3,27.1,0.8,4.4,35.3453,129.8414
2020-08-20,17.2,22106.0,1012.2,95.0,25.4,24.0,0.7,3.0,36.35,129.7833,22189.0,1011.9,,27.9,27.3,0.6,3.5,35.3453,129.8414
2020-08-21,18.7,22106.0,1015.4,95.0,24.5,23.8,2.6,4.1,36.35,129.7833,22189.0,1014.5,90.0,26.6,28.0,2.4,6.5,35.3453,129.8414
2020-08-22,23.3,22106.0,1013.7,95.0,24.4,24.2,2.6,4.7,36.35,129.7833,22189.0,1012.8,89.0,26.9,27.7,2.4,5.8,35.3453,129.8414
2020-08-23,23.6,22106.0,1009.0,95.0,25.7,26.2,1.3,3.6,36.35,129.7833,22189.0,1008.6,85.0,27.7,27.6,1.2,2.8,35.3453,129.8414
2020-08-24,22.7,22106.0,1006.4,95.0,26.7,26.9,0.9,4.7,36.35,129.7833,22189.0,1006.5,83.0,28.5,28.2,0.8,3.3,35.3453,129.8414
2020-08-25,22.0,22106.0,1006.3,95.0,26.8,26.2,1.8,3.7,36.35,129.7833,22189.0,1006.2,86.0,29.7,28.8,1.5,3.8,35.3453,129.8414
2020-08-26,22.6,22106.0,1006.2,95.0,27.2,25.5,3.4,4.0,36.35,129.7833,22189.0,1004.9,82.0,30.1,28.5,3.7,8.8,35.3453,129.8414
2020-08-27,20.2,22106.0,1005.2,95.0,26.1,24.2,4.1,7.9,36.35,129.7833,22189.0,1005.6,86.0,29.1,27.5,4.0,9.2,35.3453,129.8414
2020-08-28,19.4,22106.0,1008.1,95.0,25.7,24.2,2.1,5.6,36.35,129.7833,22189.0,1008.6,86.0,29.0,27.6,1.7,6.1,35.3453,129.8414
2020-08-29,18.9,22106.0,1009.4,95.0,25.3,23.9,1.3,5.8,36.35,129.7833,22189.0,1010.3,87.0,28.9,28.2,1.4,5.8,35.3453,129.8414
2020-08-30,18.6,22106.0,1011.7,95.0,24.7,24.2,3.8,5.6,36.35,129.7833,22189.0,1011.2,88.0,28.6,29.0,3.0,4.9,35.3453,129.8414
2020-08-31,23.2,22106.0,1014.0,95.0,24.8,23.7,4.9,6.4,36.35,129.7833,22189.0,1012.0,86.0,27.4,29.0,5.7,10.0,35.3453,129.8414
2020-09-01,26.3,22106.0,1010.8,94.0,25.5,25.0,3.1,3.4,36.35,129.7833,22189.0,1009.4,86.0,27.9,28.8,5.4,7.6,35.3453,129.8414
2020-09-02,27.2,22106.0,1002.8,93.0,27.6,26.5,3.8,6.4,36.35,129.7833,22189.0,1000.2,85.0,29.5,28.6,6.1,9.7,35.3453,129.8414
2020-09-03,27.4,22106.0,994.9,83.0,24.5,19.9,13.7,10.9,36.35,129.7833,22189.0,996.5,86.0,26.4,26.6,13.4,17.5,35.3453,129.8414
2020-09-04,,22106.0,1013.5,89.0,22.6,20.8,1.8,3.6,36.35,129.7833,22189.0,1013.5,71.0,26.2,26.4,2.5,5.3,35.3453,129.8414
2020-09-05,,22106.0,1015.2,94.0,20.8,20.3,1.1,2.4,36.35,129.7833,22189.0,1013.9,82.0,23.5,25.7,2.2,6.3,35.3453,129.8414
2020-09-06,,22106.0,1008.5,94.0,19.9,19.9,6.4,11.0,36.35,129.7833,22189.0,1004.8,92.0,23.5,24.7,7.4,13.1,35.3453,129.8414
2020-09-07,,22106.0,990.2,92.0,22.6,20.5,11.4,14.5,36.35,129.7833,22189.0,989.7,86.0,24.8,23.9,10.4,17.4,35.3453,129.8414
2020-09-08,,22106.0,1009.5,92.0,23.2,21.4,5.1,7.2,36.35,129.7833,22189.0,1011.4,90.0,24.3,22.8,4.7,9.7,35.3453,129.8414
2020-09-09,,22106.0,1010.4,93.0,22.5,21.5,1.7,4.6,36.35,129.7833,22189.0,1011.2,87.0,24.3,22.9,1.8,6.3,35.3453,129.8414
2020-09-10,,22106.0,1009.7,95.0,22.7,22.2,1.2,3.2,36.35,129.7833,22189.0,1009.6,90.0,24.1,23.1,1.0,3.0,35.3453,129.8414
2020-09-11,,22106.0,1015.1,93.0,21.9,22.0,3.5,6.0,36.35,129.7833,22189.0,1013.6,90.0,24.1,23.4,2.8,4.6,35.3453,129.8414
2020-09-12,,22106.0,1014.4,94.0,20.2,20.7,5.7,10.3,36.35,129.7833,22189.0,1012.4,89.0,22.4,23.5,5.8,11.3,35.3453,129.8414
2020-09-13,,22106.0,1016.2,93.0,19.1,20.3,8.1,7.6,36.35,129.7833,22189.0,1015.4,79.0,21.5,24.0,6.6,8.2,35.3453,129.8414
2020-09-14,,22106.0,1014.4,93.0,20.9,20.7,5.9,3.5,36.35,129.7833,22189.0,1014.6,76.0,23.1,23.6,6.2,3.1,35.3453,129.8414
2020-09-15,,22106.0,1014.2,93.0,21.3,21.3,4.1,2.4,36.35,129.7833,22189.0,1013.9,79.0,24.1,23.5,4.0,2.9,35.3453,129.8414
2020-09-16,,22106.0,1010.7,93.0,22.2,21.5,2.9,1.5,36.35,129.7833,22189.0,1010.6,89.0,24.1,23.8,3.6,3.2,35.3453,129.8414
2020-09-17,,22106.0,1009.9,92.0,22.3,21.6,1.3,4.0,36.35,129.7833,22189.0,1010.2,85.0,23.6,24.1,1.6,3.7,35.3453,129.8414
2020-09-18,,22106.0,1012.5,76.0,21.8,21.6,1.1,5.2,36.35,129.7833,22189.0,1013.3,72.0,22.5,23.8,1.3,5.2,35.3453,129.8414
2020-09-19,,22106.0,1015.3,71.0,21.8,21.5,0.8,4.8,36.35,129.7833,22189.0,1015.8,65.0,24.1,24.2,1.3,6.0,35.3453,129.8414
2020-09-20,,22106.0,1016.1,58.0,20.8,21.3,1.1,5.1,36.35,129.7833,22189.0,1016.0,56.0,23.2,23.7,1.8,5.4,35.3453,129.8414
2020-09-21,,22106.0,1018.2,71.0,20.6,21.3,1.2,4.1,36.35,129.7833,22189.0,1017.8,71.0,21.6,23.3,2.1,6.2,35.3453,129.8414
2020-09-22,,22106.0,1018.3,68.0,21.2,21.3,2.6,7.2,36.35,129.7833,22189.0,1017.0,69.0,21.8,23.3,3.8,9.5,35.3453,129.8414
2020-09-23,,22106.0,1016.9,73.0,21.5,20.7,3.6,9.2,36.35,129.7833,22189.0,1015.5,76.0,22.4,24.3,5.5,11.2,35.3453,129.8414
2020-09-24,,22106.0,1013.9,79.0,21.4,20.8,3.9,9.4,36.35,129.7833,22189.0,1012.7,81.0,21.8,22.2,5.2,10.4,35.3453,129.8414
2020-09-25,,22106.0,1010.6,83.0,21.1,21.4,6.1,11.8,36.35,129.7833,22189.0,1010.1,86.0,21.0,23.0,6.2,11.4,35.3453,129.8414
2020-09-26,,22106.0,1014.3,78.0,21.0,21.7,5.2,12.0,36.35,129.7833,22189.0,1014.0,81.0,20.7,22.2,6.5,11.4,35.3453,129.8414
2020-09-27,,22106.0,1018.2,68.0,20.9,21.2,5.9,8.0,36.35,129.7833,22189.0,1017.7,69.0,20.8,22.2,5.2,9.7,35.3453,129.8414
2020-09-28,,22106.0,1017.0,66.0,20.6,20.7,5.2,3.5,36.35,129.7833,22189.0,1016.9,66.0,20.3,21.6,4.2,7.3,35.3453,129.8414
2020-09-29,,22106.0,1011.1,70.0,21.1,21.3,3.0,2.2,36.35,129.7833,22189.0,1011.1,76.0,20.6,21.0,2.9,5.5,35.3453,129.8414
